fid,COMMUNE,REGION,month,season,year,VHI_M,precip_sum,LST,NDVI
25,NGOR,DAKAR,9,Wet,2021,232.3680193,0,30.17755556,0.299746051
25,NGOR,DAKAR,10,Wet,2021,232.372354,0,31.33220596,0.252062434
25,NGOR,DAKAR,11,Dry,2021,232.3832778,0,30.20894851,0.259400283
25,NGOR,DAKAR,12,Dry,2021,232.3843747,0,28.60580488,0.211498325
26,OUAKAM,DAKAR,1,Dry,2021,30.06534666,1.103008866,29.49764856,0.178156064
26,OUAKAM,DAKAR,2,Dry,2021,30.13383407,1.388586879,27.12305374,0.168441297
26,OUAKAM,DAKAR,3,Dry,2021,30.09945794,0.043227226,31.48201024,0.152475693
26,OUAKAM,DAKAR,4,Dry,2021,30.11981628,0,29.59829116,0.146455068
26,OUAKAM,DAKAR,5,Dry,2021,30.09377564,0,28.72855274,0.11919387
26,OUAKAM,DAKAR,6,Wet,2021,30.03640873,7.830818176,30.47506966,0.155828347
26,OUAKAM,DAKAR,7,Wet,2021,30.03863672,15.87864685,31.68967586,0.181206689
26,OUAKAM,DAKAR,8,Wet,2021,29.997463,401.6408081,33.54078505,0.31431493
26,OUAKAM,DAKAR,9,Wet,2021,29.92560633,126.3225632,32.6596588,0.365223905
26,OUAKAM,DAKAR,10,Wet,2021,29.93344521,31.98620224,33.58864089,0.310080335
26,OUAKAM,DAKAR,11,Dry,2021,30.10170605,0,34.03713961,0.269656965
26,OUAKAM,DAKAR,12,Dry,2021,30.04978188,0.31637159,32.36354279,0.219915758
27,YOFF,DAKAR,1,Dry,2021,13.65553753,0,28.98437423,0.207747909
27,YOFF,DAKAR,2,Dry,2021,13.728852,0,27.04312953,0.172701723
27,YOFF,DAKAR,3,Dry,2021,13.69420035,0,31.21924634,0.147861144
27,YOFF,DAKAR,4,Dry,2021,13.68399516,0,29.84969498,0.141458054
27,YOFF,DAKAR,5,Dry,2021,13.62238496,0,28.55926686,0.120392447
27,YOFF,DAKAR,6,Wet,2021,13.60267606,0,30.29804541,0.149828953
27,YOFF,DAKAR,7,Wet,2021,13.59735292,0,31.2071878,0.184632889
27,YOFF,DAKAR,8,Wet,2021,13.55912536,0,32.76852301,0.340985759
27,YOFF,DAKAR,9,Wet,2021,13.44720874,0,32.13466694,0.357565104
27,YOFF,DAKAR,10,Wet,2021,13.44814848,0,34.11912324,0.305098541
27,YOFF,DAKAR,11,Dry,2021,13.62268015,0,33.41725619,0.282343807
27,YOFF,DAKAR,12,Dry,2021,13.59682016,0,32.31007113,0.217390209
28,OUAOUNDE,MATAM,1,Dry,2021,12.20055024,0,39.26197331,0.248421906
28,OUAOUNDE,MATAM,2,Dry,2021,12.15535993,0,40.47565895,0.228511974
28,OUAOUNDE,MATAM,3,Dry,2021,12.25502482,0,44.27166982,0.213703838
28,OUAOUNDE,MATAM,4,Dry,2021,12.34199173,0,47.47660487,0.204950094
28,OUAOUNDE,MATAM,5,Dry,2021,12.48072636,0,44.98622343,0.187111272
28,OUAOUNDE,MATAM,6,Wet,2021,12.32293795,0,41.07055267,0.193309382
28,OUAOUNDE,MATAM,7,Wet,2021,12.20398138,0,38.81777397,0.277432416
28,OUAOUNDE,MATAM,8,Wet,2021,12.30658747,0,33.48863604,0.379586166
28,OUAOUNDE,MATAM,9,Wet,2021,12.35939746,0,38.39954771,0.333799498
28,OUAOUNDE,MATAM,10,Wet,2021,12.20342435,0,40.58321091,0.234663823
28,OUAOUNDE,MATAM,11,Dry,2021,12.16350621,0,40.98248819,0.230354074
28,OUAOUNDE,MATAM,12,Dry,2021,12.03293913,0,38.08743623,0.219830722
29,BABA GARAGE,DIOURBEL,1,Dry,2021,0.483552276,3.8254807,39.47246495,0.265874236
29,BABA GARAGE,DIOURBEL,2,Dry,2021,0.448215566,2.871548176,38.24801058,0.239991143
29,BABA GARAGE,DIOURBEL,3,Dry,2021,0.394082364,0.001461769,42.09953893,0.224384811
29,BABA GARAGE,DIOURBEL,4,Dry,2021,0.617861199,0,43.45695169,0.21696852
29,BABA GARAGE,DIOURBEL,5,Dry,2021,0.61975864,0.065258071,40.05771036,0.20685106
29,BABA GARAGE,DIOURBEL,6,Wet,2021,0.723100359,154.2749481,40.64616575,0.24528752
29,BABA GARAGE,DIOURBEL,7,Wet,2021,0.564083362,156.3156586,39.25197446,0.374877648
29,BABA GARAGE,DIOURBEL,8,Wet,2021,0.613568833,1753.849487,33.57950547,0.550875147
29,BABA GARAGE,DIOURBEL,9,Wet,2021,0.573999994,450.0070496,37.8101154,0.508942216
29,BABA GARAGE,DIOURBEL,10,Wet,2021,0.409352881,150.5380859,41.27559355,0.363271719
29,BABA GARAGE,DIOURBEL,11,Dry,2021,0.427361161,0,42.73688504,0.310350939
29,BABA GARAGE,DIOURBEL,12,Dry,2021,0.2949051,2.646986723,41.54299391,0.266991721
30,DINGUIRAYE,DIOURBEL,1,Dry,2021,0.479510263,2.188713551,39.25420483,0.281045474
30,DINGUIRAYE,DIOURBEL,2,Dry,2021,0.466229776,1.441993952,39.03485978,0.252029288
30,DINGUIRAYE,DIOURBEL,3,Dry,2021,0.438482158,0.011192286,42.28433574,0.235563225
30,DINGUIRAYE,DIOURBEL,4,Dry,2021,0.62046892,0,43.88889758,0.229742287
30,DINGUIRAYE,DIOURBEL,5,Dry,2021,0.62581731,0,40.00465939,0.22054472
30,DINGUIRAYE,DIOURBEL,6,Wet,2021,0.745472789,92.11579895,40.83981588,0.274929382
30,DINGUIRAYE,DIOURBEL,7,Wet,2021,0.576538331,88.36483765,37.52749242,0.41982962
30,DINGUIRAYE,DIOURBEL,8,Wet,2021,0.628966029,962.0079956,33.75818381,0.590497772
30,DINGUIRAYE,DIOURBEL,9,Wet,2021,0.584521343,263.6326294,36.8976592,0.549875181
30,DINGUIRAYE,DIOURBEL,10,Wet,2021,0.364216537,92.14656067,41.3272533,0.372621849
30,DINGUIRAYE,DIOURBEL,11,Dry,2021,0.375007373,0,42.78633833,0.330600756
30,DINGUIRAYE,DIOURBEL,12,Dry,2021,0.253667861,1.276578307,41.2959046,0.277383285
31,KEUR SAMBA KANE,DIOURBEL,1,Dry,2021,0.411991303,3.787262201,39.52824319,0.257718017
31,KEUR SAMBA KANE,DIOURBEL,2,Dry,2021,0.439735714,4.657845497,38.73238664,0.236282507
31,KEUR SAMBA KANE,DIOURBEL,3,Dry,2021,0.361421401,0.016210463,41.96721442,0.219252199
31,KEUR SAMBA KANE,DIOURBEL,4,Dry,2021,0.606635308,0,43.13739323,0.212908557
31,KEUR SAMBA KANE,DIOURBEL,5,Dry,2021,0.601835439,0,39.22115308,0.202244258
31,KEUR SAMBA KANE,DIOURBEL,6,Wet,2021,0.71886475,229.4192963,40.59927256,0.227872844
31,KEUR SAMBA KANE,DIOURBEL,7,Wet,2021,0.597794011,268.7678223,36.69371837,0.407254787
31,KEUR SAMBA KANE,DIOURBEL,8,Wet,2021,0.648686455,2698.67041,33.41710245,0.568656789
31,KEUR SAMBA KANE,DIOURBEL,9,Wet,2021,0.652708024,741.3215332,36.29929507,0.532985173
31,KEUR SAMBA KANE,DIOURBEL,10,Wet,2021,0.480375224,286.7538452,39.84400513,0.361097439
31,KEUR SAMBA KANE,DIOURBEL,11,Dry,2021,0.46172564,0,42.21969939,0.326634808
31,KEUR SAMBA KANE,DIOURBEL,12,Dry,2021,0.411551205,5.083361149,41.25870584,0.276575992
32,BALA,TAMBACOUNDA,1,Dry,2021,0.342943752,2.351889133,41.63777213,0.306106607
32,BALA,TAMBACOUNDA,2,Dry,2021,0.401478027,6.076726437,42.49906547,0.270728068
32,BALA,TAMBACOUNDA,3,Dry,2021,0.596338988,1.264064431,46.7489596,0.246560187
32,BALA,TAMBACOUNDA,4,Dry,2021,0.637037238,0.363957584,47.58610692,0.252781885
32,BALA,TAMBACOUNDA,5,Dry,2021,0.627920011,0,42.92335418,0.236140492
32,BALA,TAMBACOUNDA,6,Wet,2021,0.708629305,4266.554688,37.9476717,0.437013495
32,BALA,TAMBACOUNDA,7,Wet,2021,0.48226821,7897.57959,34.37434963,0.643745559
32,BALA,TAMBACOUNDA,8,Wet,2021,0.457119948,12716.31836,28.66556204,0.788175292
32,BALA,TAMBACOUNDA,9,Wet,2021,0.485895793,6840.84082,29.95824548,0.761278915
32,BALA,TAMBACOUNDA,10,Wet,2021,0.758636786,4008.511963,33.94206157,0.579161455
32,BALA,TAMBACOUNDA,11,Dry,2021,0.506968405,157.4400635,40.4647403,0.480644878
32,BALA,TAMBACOUNDA,12,Dry,2021,0.335793297,0,40.62293112,0.328573591
33,GOUMBAYEL,TAMBACOUNDA,1,Dry,2021,0.479466542,0.418409616,40.47228834,0.350879054
33,GOUMBAYEL,TAMBACOUNDA,2,Dry,2021,0.449177416,4.793558121,40.97046854,0.300283497
33,GOUMBAYEL,TAMBACOUNDA,3,Dry,2021,0.607658367,1.552404523,45.10271359,0.265380465
33,GOUMBAYEL,TAMBACOUNDA,4,Dry,2021,0.688475177,1.736990213,44.58254661,0.285654637
33,GOUMBAYEL,TAMBACOUNDA,5,Dry,2021,0.558977704,0,41.48720459,0.263940044
33,GOUMBAYEL,TAMBACOUNDA,6,Wet,2021,0.699651798,3354.14209,38.20385746,0.423859731
33,GOUMBAYEL,TAMBACOUNDA,7,Wet,2021,0.47668123,6548.282227,30.87733335,0.662967474
33,GOUMBAYEL,TAMBACOUNDA,8,Wet,2021,0.505180272,12672.82813,28.1181517,0.805293252
33,GOUMBAYEL,TAMBACOUNDA,9,Wet,2021,0.398527193,7982.980469,29.03474438,0.795154025
33,GOUMBAYEL,TAMBACOUNDA,10,Wet,2021,0.791472049,3920.156738,30.47533609,0.652642269
33,GOUMBAYEL,TAMBACOUNDA,11,Dry,2021,0.60292085,21.10411835,37.30986918,0.574556736
33,GOUMBAYEL,TAMBACOUNDA,12,Dry,2021,0.36722023,0,39.60347981,0.377850348
34,KOAR,TAMBACOUNDA,1,Dry,2021,0.361845824,0.496202469,41.55433336,0.30312578
34,KOAR,TAMBACOUNDA,2,Dry,2021,0.39588582,2.282464504,42.53056489,0.269877479
34,KOAR,TAMBACOUNDA,3,Dry,2021,0.547319002,0.231753439,46.19327709,0.247564878
34,KOAR,TAMBACOUNDA,4,Dry,2021,0.604609187,1.61242485,46.48284052,0.261595887
34,KOAR,TAMBACOUNDA,5,Dry,2021,0.604595069,3.030188084,43.15468185,0.247638567
34,KOAR,TAMBACOUNDA,6,Wet,2021,0.669822831,1946.190186,39.00289397,0.374156894
34,KOAR,TAMBACOUNDA,7,Wet,2021,0.504751476,4136.083984,32.25783381,0.634330701
34,KOAR,TAMBACOUNDA,8,Wet,2021,0.382992745,6443.833984,29.08787213,0.772515722
34,KOAR,TAMBACOUNDA,9,Wet,2021,0.390525628,4737.324707,29.8461089,0.770584439
34,KOAR,TAMBACOUNDA,10,Wet,2021,0.760187051,2244.20459,32.89689611,0.61239925
34,KOAR,TAMBACOUNDA,11,Dry,2021,0.538946826,34.94221497,39.32413619,0.522287016
34,KOAR,TAMBACOUNDA,12,Dry,2021,0.30343232,0,40.64315801,0.32793322
35,KAHENE,TAMBACOUNDA,1,Dry,2021,0.468442594,0.240228638,40.2215055,0.300560935
35,KAHENE,TAMBACOUNDA,2,Dry,2021,0.523334474,3.881570578,39.50288756,0.265542567
35,KAHENE,TAMBACOUNDA,3,Dry,2021,0.688435186,0.105305381,43.83776309,0.241679937
35,KAHENE,TAMBACOUNDA,4,Dry,2021,0.707793985,0.08382225,46.46325431,0.253003436
35,KAHENE,TAMBACOUNDA,5,Dry,2021,0.771415521,0,42.27888508,0.245669104
35,KAHENE,TAMBACOUNDA,6,Wet,2021,0.711027946,1081.795654,42.0936604,0.315132633
35,KAHENE,TAMBACOUNDA,7,Wet,2021,0.520672146,2055.834717,35.81052075,0.541362802
35,KAHENE,TAMBACOUNDA,8,Wet,2021,0.433103527,3251.936035,33.49004782,0.697638024
35,KAHENE,TAMBACOUNDA,9,Wet,2021,0.377356618,2157.1875,31.61500894,0.738132826
35,KAHENE,TAMBACOUNDA,10,Wet,2021,0.736696147,1085.450073,32.33135761,0.60253562
35,KAHENE,TAMBACOUNDA,11,Dry,2021,0.590913769,14.48804951,38.51546069,0.494357186
35,KAHENE,TAMBACOUNDA,12,Dry,2021,0.41393291,0,39.51331556,0.328674073
36,NDAME,TAMBACOUNDA,1,Dry,2021,0.360487575,0.221173748,40.98226001,0.28938434
36,NDAME,TAMBACOUNDA,2,Dry,2021,0.49723788,7.125846863,40.00147001,0.258331391
36,NDAME,TAMBACOUNDA,3,Dry,2021,0.625422319,0,45.06235802,0.228138915
36,NDAME,TAMBACOUNDA,4,Dry,2021,0.622509273,0.005016466,48.11231747,0.22849317
36,NDAME,TAMBACOUNDA,5,Dry,2021,0.705492952,2.507204533,43.14931232,0.223627298
36,NDAME,TAMBACOUNDA,6,Wet,2021,0.751305233,1182.985962,42.37531349,0.29786505
36,NDAME,TAMBACOUNDA,7,Wet,2021,0.44374078,2643.247803,36.98085731,0.520055573
36,NDAME,TAMBACOUNDA,8,Wet,2021,0.36406679,4407.82959,33.62265614,0.702476025
36,NDAME,TAMBACOUNDA,9,Wet,2021,0.415880685,2462.885254,30.69720474,0.729746504
36,NDAME,TAMBACOUNDA,10,Wet,2021,0.778123549,1060.727783,34.34450385,0.578169026
36,NDAME,TAMBACOUNDA,11,Dry,2021,0.583207227,4.063228607,40.44155673,0.465302269
36,NDAME,TAMBACOUNDA,12,Dry,2021,0.392258034,0,39.65932134,0.316288712
37,BAMBA THIALENE,TAMBACOUNDA,1,Dry,2021,0.383740591,0.158732206,40.77181895,0.279965753
37,BAMBA THIALENE,TAMBACOUNDA,2,Dry,2021,0.501698348,4.415727615,40.69587789,0.248916838
37,BAMBA THIALENE,TAMBACOUNDA,3,Dry,2021,0.66303962,0.040011417,44.15532601,0.225840771
37,BAMBA THIALENE,TAMBACOUNDA,4,Dry,2021,0.64673735,0.16715382,47.22733047,0.22565377
37,BAMBA THIALENE,TAMBACOUNDA,5,Dry,2021,0.733173294,0.357569069,42.79708993,0.222414306
37,BAMBA THIALENE,TAMBACOUNDA,6,Wet,2021,0.710352595,995.5244751,42.37429266,0.296074488
37,BAMBA THIALENE,TAMBACOUNDA,7,Wet,2021,0.513936942,1992.604248,35.90408983,0.520186667
37,BAMBA THIALENE,TAMBACOUNDA,8,Wet,2021,0.402019937,3162.047119,33.75686611,0.709352053
37,BAMBA THIALENE,TAMBACOUNDA,9,Wet,2021,0.432642539,2105.311768,30.80211619,0.727463298
37,BAMBA THIALENE,TAMBACOUNDA,10,Wet,2021,0.767166239,903.5476074,32.88520232,0.578747119
37,BAMBA THIALENE,TAMBACOUNDA,11,Dry,2021,0.566505301,5.285431385,39.15238635,0.463577245
37,BAMBA THIALENE,TAMBACOUNDA,12,Dry,2021,0.363858328,0,39.62731953,0.312928355
38,MERETO,TAMBACOUNDA,1,Dry,2021,0.349684355,0.054165676,40.96368387,0.284894032
38,MERETO,TAMBACOUNDA,2,Dry,2021,0.44858968,4.283224583,39.66059199,0.250246253
38,MERETO,TAMBACOUNDA,3,Dry,2021,0.642072472,0,44.86378262,0.225805258
38,MERETO,TAMBACOUNDA,4,Dry,2021,0.651867279,0.410507053,47.91069011,0.22763926
38,MERETO,TAMBACOUNDA,5,Dry,2021,0.714303699,0,43.53255945,0.220817789
38,MERETO,TAMBACOUNDA,6,Wet,2021,0.779378116,943.4016724,41.85961998,0.331080544
38,MERETO,TAMBACOUNDA,7,Wet,2021,0.437171354,1875.219238,35.65831403,0.555048426
38,MERETO,TAMBACOUNDA,8,Wet,2021,0.272582634,2931.657715,32.14488053,0.726501001
38,MERETO,TAMBACOUNDA,9,Wet,2021,0.337316945,2024.218628,30.93480441,0.741551297
38,MERETO,TAMBACOUNDA,10,Wet,2021,0.740841497,887.2908325,32.26840547,0.588505694
38,MERETO,TAMBACOUNDA,11,Dry,2021,0.629425247,2.861254215,39.3621033,0.494518392
38,MERETO,TAMBACOUNDA,12,Dry,2021,0.37260413,0,40.12927923,0.319194964
39,BAMBEY,DIOURBEL,1,Dry,2021,0.453425096,0,40.74150507,0.271947548
39,BAMBEY,DIOURBEL,2,Dry,2021,0.447951254,0,36.56348553,0.249716995
39,BAMBEY,DIOURBEL,3,Dry,2021,0.409778376,0,42.18071214,0.230929256
39,BAMBEY,DIOURBEL,4,Dry,2021,0.580347731,0,44.44438181,0.226419927
39,BAMBEY,DIOURBEL,5,Dry,2021,0.654998116,0,40.20312477,0.223858737
39,BAMBEY,DIOURBEL,6,Wet,2021,0.663174764,0,41.08270199,0.245017118
39,BAMBEY,DIOURBEL,7,Wet,2021,0.460299733,0,35.71242199,0.310055543
39,BAMBEY,DIOURBEL,8,Wet,2021,0.550306325,0,32.17571965,0.474423083
39,BAMBEY,DIOURBEL,9,Wet,2021,0.485136921,0,36.57564449,0.469821655
39,BAMBEY,DIOURBEL,10,Wet,2021,0.55211462,0,38.81272642,0.391046721
39,BAMBEY,DIOURBEL,11,Dry,2021,0.616668551,0,39.79826381,0.366317907
39,BAMBEY,DIOURBEL,12,Dry,2021,0.382244966,0,40.41743893,0.284054726
40,YENNE,DAKAR,1,Dry,2021,53.43043222,1.051857471,37.37893784,0.319476944
40,YENNE,DAKAR,2,Dry,2021,53.49724404,0.931072593,34.80542498,0.272461227
40,YENNE,DAKAR,3,Dry,2021,53.49556776,0,36.71549754,0.243635781
40,YENNE,DAKAR,4,Dry,2021,53.48717191,0,37.44404001,0.231491999
40,YENNE,DAKAR,5,Dry,2021,53.5790205,0,34.59733259,0.210859165
40,YENNE,DAKAR,6,Wet,2021,53.58811883,15.86583138,37.22452911,0.241976024
40,YENNE,DAKAR,7,Wet,2021,53.45357164,27.89385033,34.65029907,0.340788497
40,YENNE,DAKAR,8,Wet,2021,53.4563952,461.2225342,32.08974742,0.616571115
40,YENNE,DAKAR,9,Wet,2021,53.52640636,138.0927277,30.80649357,0.713532576
40,YENNE,DAKAR,10,Wet,2021,53.58029877,33.5449295,33.30338678,0.602408331
40,YENNE,DAKAR,11,Dry,2021,53.56642242,0,37.05938411,0.482195321
40,YENNE,DAKAR,12,Dry,2021,53.42058823,0.986013472,37.04910745,0.361708427
41,BANDAFASSI,KEDOUGOU,1,Dry,2021,0.396994154,0.006686419,39.60392425,0.373703765
41,BANDAFASSI,KEDOUGOU,2,Dry,2021,0.443614333,0.51094687,40.35041773,0.305366748
41,BANDAFASSI,KEDOUGOU,3,Dry,2021,0.466309817,0.046531644,43.69355827,0.285514349
41,BANDAFASSI,KEDOUGOU,4,Dry,2021,0.572750749,2.364718437,44.62601319,0.299704185
41,BANDAFASSI,KEDOUGOU,5,Dry,2021,0.610351514,818.1923828,40.83343072,0.350302159
41,BANDAFASSI,KEDOUGOU,6,Wet,2021,0.564584614,3120.156738,38.345355,0.609591058
41,BANDAFASSI,KEDOUGOU,7,Wet,2021,0.562254866,4374.119141,30.938489,0.748476735
41,BANDAFASSI,KEDOUGOU,8,Wet,2021,0.436438325,11022.57617,32.46869533,0.773611324
41,BANDAFASSI,KEDOUGOU,9,Wet,2021,0.389063986,6228.071289,32.09922716,0.761650182
41,BANDAFASSI,KEDOUGOU,10,Wet,2021,0.714038757,4211.399414,31.30689965,0.676738889
41,BANDAFASSI,KEDOUGOU,11,Dry,2021,0.6732415,61.58609009,34.21839738,0.643847004
41,BANDAFASSI,KEDOUGOU,12,Dry,2021,0.464178052,1.212977409,35.98828024,0.485759098
42,DINDEFELO,KEDOUGOU,1,Dry,2021,0.447790061,0.001061895,38.84069246,0.383586461
42,DINDEFELO,KEDOUGOU,2,Dry,2021,0.480851357,0.622230053,38.95402314,0.312518201
42,DINDEFELO,KEDOUGOU,3,Dry,2021,0.52831065,0.580053329,42.63385731,0.290668903
42,DINDEFELO,KEDOUGOU,4,Dry,2021,0.633516618,4.451016426,43.32636532,0.303235348
42,DINDEFELO,KEDOUGOU,5,Dry,2021,0.637072892,436.630188,39.25941075,0.384834747
42,DINDEFELO,KEDOUGOU,6,Wet,2021,0.588442375,1246.869141,36.65165957,0.650780939
42,DINDEFELO,KEDOUGOU,7,Wet,2021,0.515526192,1640.078857,29.67405237,0.765791378
42,DINDEFELO,KEDOUGOU,8,Wet,2021,0.428132432,4242.462891,31.40809365,0.786906945
42,DINDEFELO,KEDOUGOU,9,Wet,2021,0.422985335,2321.753906,31.54620691,0.795888238
42,DINDEFELO,KEDOUGOU,10,Wet,2021,0.783170215,1496.706421,29.9436669,0.713100602
42,DINDEFELO,KEDOUGOU,11,Dry,2021,0.664712277,66.4733963,32.78646505,0.675416525
42,DINDEFELO,KEDOUGOU,12,Dry,2021,0.56532416,1.328775644,35.49270835,0.512385443
43,NINEFECHA,KEDOUGOU,1,Dry,2021,0.488578429,0.597820103,40.72518698,0.419398421
43,NINEFECHA,KEDOUGOU,2,Dry,2021,0.438730993,0.433041602,40.48294352,0.309082385
43,NINEFECHA,KEDOUGOU,3,Dry,2021,0.534329497,0.05847726,43.33192131,0.296623427
43,NINEFECHA,KEDOUGOU,4,Dry,2021,0.647281726,12.96425819,43.56164589,0.314163325
43,NINEFECHA,KEDOUGOU,5,Dry,2021,0.639642365,1622.403442,40.72702447,0.34279625
43,NINEFECHA,KEDOUGOU,6,Wet,2021,0.757365364,9848.177734,35.98947341,0.621249901
43,NINEFECHA,KEDOUGOU,7,Wet,2021,0.594305097,13468.06836,28.78729931,0.752139914
43,NINEFECHA,KEDOUGOU,8,Wet,2021,0.471167712,33237.91016,28.64865096,0.788922522
43,NINEFECHA,KEDOUGOU,9,Wet,2021,0.372190339,19898.17188,30.34899381,0.80062851
43,NINEFECHA,KEDOUGOU,10,Wet,2021,0.717720335,11005.14453,29.91394461,0.701980398
43,NINEFECHA,KEDOUGOU,11,Dry,2021,0.709075375,69.96165466,31.73777049,0.673513786
43,NINEFECHA,KEDOUGOU,12,Dry,2021,0.532052555,1.07655108,35.36428283,0.538088454
44,TOMBORONCOTO,KEDOUGOU,1,Dry,2021,0.374173166,0.296015143,40.22207507,0.357795791
44,TOMBORONCOTO,KEDOUGOU,2,Dry,2021,0.436053056,1.024388433,40.28540319,0.282073097
44,TOMBORONCOTO,KEDOUGOU,3,Dry,2021,0.493922305,0,43.59456519,0.268765898
44,TOMBORONCOTO,KEDOUGOU,4,Dry,2021,0.557444187,22.21664238,43.77058215,0.284570723
44,TOMBORONCOTO,KEDOUGOU,5,Dry,2021,0.512802735,1527.200439,40.20084044,0.307369729
44,TOMBORONCOTO,KEDOUGOU,6,Wet,2021,0.641054612,10354.63965,36.46238863,0.593221888
44,TOMBORONCOTO,KEDOUGOU,7,Wet,2021,0.624280979,12516.95898,28.87460837,0.772759596
44,TOMBORONCOTO,KEDOUGOU,8,Wet,2021,0.498518958,29608.63867,30.18810031,0.796778414
44,TOMBORONCOTO,KEDOUGOU,9,Wet,2021,0.391416599,18000.71094,29.8706818,0.796929263
44,TOMBORONCOTO,KEDOUGOU,10,Wet,2021,0.700871884,11721.47656,30.4509822,0.705087634
44,TOMBORONCOTO,KEDOUGOU,11,Dry,2021,0.689161955,85.41916656,32.41515497,0.671980404
44,TOMBORONCOTO,KEDOUGOU,12,Dry,2021,0.479936113,0.229865521,36.16939249,0.525731662
45,BARKEDJI,LOUGA,1,Dry,2021,0.596615403,57.35617447,39.44319652,0.249421488
45,BARKEDJI,LOUGA,2,Dry,2021,0.598388591,36.34739685,40.51046155,0.225664706
45,BARKEDJI,LOUGA,3,Dry,2021,0.704325993,0.012641557,43.2204073,0.206296128
45,BARKEDJI,LOUGA,4,Dry,2021,0.650482276,0,47.96497515,0.200126231
45,BARKEDJI,LOUGA,5,Dry,2021,0.811817576,6.99585247,40.96581514,0.199350221
45,BARKEDJI,LOUGA,6,Wet,2021,0.658212563,3633.656738,41.85704918,0.227322315
45,BARKEDJI,LOUGA,7,Wet,2021,0.565453183,4013.476563,38.30050022,0.347962551
45,BARKEDJI,LOUGA,8,Wet,2021,0.673666071,21400.70313,32.25193612,0.532258974
45,BARKEDJI,LOUGA,9,Wet,2021,0.552804695,6920.286133,36.87146648,0.458226478
45,BARKEDJI,LOUGA,10,Wet,2021,0.435476644,2534.836182,40.77226225,0.312736674
45,BARKEDJI,LOUGA,11,Dry,2021,0.428274695,4.159259796,43.44332533,0.278585162
45,BARKEDJI,LOUGA,12,Dry,2021,0.420500668,6.729872704,39.24309825,0.24457322
46,GASSANE,LOUGA,1,Dry,2021,0.552846502,35.11091232,40.7748414,0.312379913
46,GASSANE,LOUGA,2,Dry,2021,0.558628566,13.64947891,40.69595697,0.28260584
46,GASSANE,LOUGA,3,Dry,2021,0.757748234,0.035618719,43.06061543,0.258010251
46,GASSANE,LOUGA,4,Dry,2021,0.590013649,0,47.99978016,0.24460576
46,GASSANE,LOUGA,5,Dry,2021,0.734009359,0.142274201,42.31300924,0.237591085
46,GASSANE,LOUGA,6,Wet,2021,0.838745596,2226.828369,40.08915133,0.28171184
46,GASSANE,LOUGA,7,Wet,2021,0.572463319,1929.511719,38.21723223,0.412082275
46,GASSANE,LOUGA,8,Wet,2021,0.529348264,11896.9834,32.98461731,0.644840034
46,GASSANE,LOUGA,9,Wet,2021,0.563473673,5094.364258,36.23926895,0.59420518
46,GASSANE,LOUGA,10,Wet,2021,0.482846164,1340.601807,41.45316133,0.364853359
46,GASSANE,LOUGA,11,Dry,2021,0.382842613,1.278349876,45.38133806,0.325380019
46,GASSANE,LOUGA,12,Dry,2021,0.308872141,0.481383771,40.73544015,0.27825384
47,THIARNY,LOUGA,1,Dry,2021,0.691284737,32.10429764,39.91293976,0.291787711
47,THIARNY,LOUGA,2,Dry,2021,0.616819344,20.29050255,41.00232955,0.265210919
47,THIARNY,LOUGA,3,Dry,2021,0.723508566,0,42.90981642,0.242670907
47,THIARNY,LOUGA,4,Dry,2021,0.659952612,0,47.49276418,0.233535665
47,THIARNY,LOUGA,5,Dry,2021,0.810580779,2.50293684,41.47615977,0.230068205
47,THIARNY,LOUGA,6,Wet,2021,0.692945484,1913.962646,41.1964949,0.259944941
47,THIARNY,LOUGA,7,Wet,2021,0.643624837,1334.687134,38.22770136,0.438240658
47,THIARNY,LOUGA,8,Wet,2021,0.740384942,10823.67773,31.12169662,0.661861695
47,THIARNY,LOUGA,9,Wet,2021,0.653860433,4132.535156,34.2828924,0.595981211
47,THIARNY,LOUGA,10,Wet,2021,0.50935844,1263.135132,38.85644959,0.392941847
47,THIARNY,LOUGA,11,Dry,2021,0.480574571,0.271433711,43.22616021,0.339070655
47,THIARNY,LOUGA,12,Dry,2021,0.448344754,7.641627789,40.04967687,0.288767948
48,THIEL,LOUGA,1,Dry,2021,0.549678159,52.64981842,39.80803974,0.302604108
48,THIEL,LOUGA,2,Dry,2021,0.586050183,19.65956497,39.91905483,0.272498266
48,THIEL,LOUGA,3,Dry,2021,0.751009304,0.044134036,42.439228,0.247127825
48,THIEL,LOUGA,4,Dry,2021,0.628621677,0,48.05275225,0.239621277
48,THIEL,LOUGA,5,Dry,2021,0.856413957,4.918992996,40.88767879,0.237168215
48,THIEL,LOUGA,6,Wet,2021,0.897188063,4175.039063,40.34337775,0.293596344
48,THIEL,LOUGA,7,Wet,2021,0.606419402,6065.883301,37.57671015,0.426637015
48,THIEL,LOUGA,8,Wet,2021,0.495525084,18550.99805,33.56535853,0.629098409
48,THIEL,LOUGA,9,Wet,2021,0.566384754,8576.974609,35.23636463,0.575928854
48,THIEL,LOUGA,10,Wet,2021,0.487650353,3058.391113,40.38186989,0.366691258
48,THIEL,LOUGA,11,Dry,2021,0.394693891,29.50951576,43.12839734,0.324222488
48,THIEL,LOUGA,12,Dry,2021,0.349057822,0.560262978,39.92275259,0.271712975
49,BELE,TAMBACOUNDA,1,Dry,2021,0.319746426,0.633586884,41.35670661,0.260062059
