fid,2021-01_vhi,2021-02_vhi,2021-03_vhi,2021-04_vhi,2021-05_vhi,2021-06_vhi,2021-07_vhi,2021-08_vhi,2021-09_vhi,2021-10_vhi,2021-11_vhi,2021-12_vhi,2022-01_vhi,2022-02_vhi,2022-03_vhi,2022-04_vhi,2022-05_vhi,2022-06_vhi,2022-07_vhi,2022-08_vhi,2022-09_vhi,2022-10_vhi,2022-11_vhi,2022-12_vhi,2023-01_vhi,2023-02_vhi,2023-03_vhi,2023-04_vhi,2023-05_vhi,2023-06_vhi,2023-07_vhi,2023-08_vhi,2023-09_vhi,2023-10_vhi,2023-11_vhi,2023-12_vhi,2024-01_vhi,2024-02_vhi,2024-03_vhi,2024-04_vhi,2024-05_vhi,2024-06_vhi,2024-07_vhi,2024-08_vhi,2024-09_vhi,2024-10_vhi,2024-11_vhi,2024-12_vhi
298,0.483375593,0.492764585,0.443981006,0.70128698,0.617367681,0.73226704,0.540831438,0.497734677,0.442892088,0.341936285,0.403966009,0.408247181,0.47358484,0.446510399,0.44673045,0.657531616,0.551547173,0.843372757,0.53469401,0.728026942,0.81754547,0.659891859,0.581320683,0.524858623,0.586285604,0.508829271,0.342676572,0.718886234,0.684501203,0.93888598,0.641978822,0.649129269,0.609176951,0.382399201,0.332204443,0.376655207,0.41196912,0.363214136,0.256749322,0.491099847,0.501669503,0.643239194,0.583324457,0.785995012,0.878539149,0.800455543,0.685846183,0.610693959
299,0.49807911,0.4629438,0.442918914,0.655114573,0.605286869,0.697789023,0.489586266,0.411267667,0.361781335,0.24032265,0.328574414,0.30031398,0.46887073,0.411185138,0.432671963,0.568426889,0.541380271,0.79738804,0.61037888,0.816396455,0.793559046,0.591347124,0.479376901,0.407530911,0.555956061,0.471079106,0.328987417,0.617455995,0.563313718,0.77989857,0.690981908,0.662964443,0.598400947,0.3785561,0.343495203,0.331998881,0.436939089,0.316246978,0.247540133,0.438194267,0.46971162,0.636856399,0.710976571,0.785533952,0.784494724,0.752386234,0.602255235,0.508127303
300,0.501284212,0.488578755,0.465911913,0.638483591,0.651155273,0.738759894,0.548486323,0.51104355,0.437315699,0.22937051,0.327850991,0.232494106,0.479207624,0.433950919,0.465655898,0.577902738,0.573834528,0.852616272,0.6199953,0.779712216,0.77483656,0.568121934,0.524722623,0.393931008,0.584545773,0.503916073,0.375961001,0.635877518,0.61377749,0.835418932,0.712383489,0.713712987,0.605725106,0.38775776,0.350532214,0.265612516,0.429312817,0.325262857,0.261726861,0.44406821,0.49997684,0.722066151,0.781993176,0.744579994,0.822850194,0.82830733,0.764388797,0.525335694
301,0.524008036,0.471066792,0.609755039,0.634327895,0.563796532,0.843671745,0.595953377,0.487322717,0.402629131,0.765962957,0.689234219,0.457109378,0.410605281,0.533823979,0.612653742,0.588042476,0.588390423,0.972684162,0.700097928,3.984062428,0.682133844,0.713619937,0.692984512,0.496575611,0.488643385,0.469038965,0.581571978,0.686533379,134.2226595,0.831206957,0.669491623,0.589506713,0.641007337,0.751641979,0.623266773,0.417245404,0.378147549,0.44369501,0.547309798,0.542277938,0.489862371,0.635509995,0.640805796,0.400942591,0.55381969,0.735402755,0.641324503,0.610244532
302,0.536944065,0.465737205,0.661806244,0.70313849,0.581562135,0.777334514,0.528670217,0.436311672,0.388290581,0.707942362,0.632837968,0.362698879,0.372233029,0.495107767,0.58488412,0.559465909,0.601560169,1.020294155,0.704018311,0.755617383,0.620749309,0.648935395,0.697288742,0.433403705,0.477689263,0.475012743,0.547546875,0.627086192,143.8488033,0.82632772,0.538912748,0.579807358,0.781855818,0.671893637,0.524631598,0.288171672,0.320104742,0.372394668,0.518235724,0.570537737,0.496718944,0.502947205,0.57524862,0.330533952,0.583045832,0.727951926,0.618382707,0.596629798
303,0.470921475,0.487308994,0.607517853,0.682343635,0.613457314,0.759028879,0.613778527,0.436286715,0.386827124,0.770824431,0.627048127,0.354573439,0.375081945,0.551441411,0.576994528,0.550144424,0.649187495,1.041726589,0.796343684,0.601313789,0.64497788,0.683819011,0.614073045,0.350509664,0.474228366,0.516308937,0.478233939,0.611393225,151.0100771,0.87053471,0.66231589,0.580184019,0.797641642,0.766421553,0.49647309,0.234056917,0.285937565,0.352354551,0.430185027,0.577809557,0.558020082,0.492044425,0.402324859,0.310682103,0.542389724,0.763502929,0.591274364,0.507999885
304,0.410131085,0.516999191,0.687305239,0.597925973,0.811099798,0.842053413,0.643812134,0.390272503,0.456877696,0.617554996,0.395895391,0.280090884,0.392734436,0.462798207,0.664224974,0.513831671,0.639050247,0.935532799,0.556180091,0.695560138,0.769142126,0.798563531,0.66053059,0.457052272,0.49642379,0.558179821,0.569273504,0.794078179,1.156091636,0.749470391,0.544186463,0.660743859,0.657711638,0.676900313,0.404429429,0.273439537,0.281955091,0.321286455,0.52962929,0.458077598,0.585549637,0.548923033,0.631670944,0.481028611,0.803898395,0.735291845,0.613871315,0.490855531
305,0.369061347,0.501189666,0.654675096,0.587317751,0.778264485,0.768401876,0.467688553,0.373805559,0.397610615,0.73071033,0.484464364,0.346536776,0.384832986,0.502143156,0.688801122,0.541046512,0.627127444,0.944524834,0.741391164,0.75798074,0.689819618,0.784571171,0.633510702,0.489418128,0.515329867,0.591006165,0.615629147,0.615625588,0.742867571,0.715499773,0.469916311,0.61952481,0.696018432,0.767945419,0.438669844,0.305511652,0.267559455,0.332470717,0.542005814,0.475370777,0.60478382,0.530706157,0.47690541,0.340142265,0.801862469,0.761735576,0.671198364,0.546093887
306,0.410503325,0.510105465,0.632106147,0.606932445,0.75021395,0.716972343,0.505572814,0.386695612,0.404301342,0.702467235,0.470403518,0.311741111,0.415554118,0.490692262,0.662306373,0.579008165,0.636882381,0.927125532,0.693446624,2.730258196,0.670929526,0.742079667,0.59916697,0.460641899,0.517267793,0.544898118,0.559791303,0.626453676,1.426290318,0.750016057,0.524989129,0.645461664,0.713105377,0.71956549,0.380520822,0.29650149,0.288976444,0.309415373,0.493386227,0.471156686,0.623311028,0.522456932,0.469407709,0.249928262,0.79594154,0.718127428,0.65455497,0.516888576
307,0.389620825,0.440892438,0.638176998,0.595887251,0.629437732,0.400276889,0.221256662,0.336294064,0.602907703,0.634668415,0.466991082,0.381259775,0.327974157,0.490247789,0.718681616,0.538765035,0.571462364,0.797213515,0.874113302,0.900450316,0.843668959,0.832498514,0.628780097,0.486420355,0.518351051,0.549990993,0.624123362,0.637214753,145.4310962,0.772151349,0.806390924,0.750519019,0.83274448,0.670624857,0.424424761,0.348360563,0.268836723,0.359728345,0.60906997,0.616262936,0.613183789,0.400494351,0.601146831,0.861791843,0.93308767,0.878374053,0.550587408,0.576293229
308,81.711263,81.73400903,81.88685735,81.9073157,81.91180249,81.78507715,81.6307578,81.65709052,81.67980741,81.8609424,81.66968511,81.61858727,81.63567151,81.69750258,81.84176649,81.84111042,81.81111327,81.9613653,81.89655617,81.93147503,81.90009944,81.99934164,81.86028632,81.72100297,81.73723625,81.76538747,81.85661676,81.91842553,81.91857812,81.91811865,81.94102641,81.80114869,81.78067265,81.86380958,81.68954394,81.65591896,81.60704709,81.61522403,81.80578066,81.87623671,81.82310435,81.72037718,81.77263173,81.89517945,81.91402617,81.99189564,81.77704024,81.72732027
309,0.389903685,0.429579821,0.634192337,0.655645355,0.714113105,0.478917157,0.236409901,0.31129948,0.607587859,0.691824415,0.498727316,0.437866291,0.36952177,0.496440198,0.760724396,0.647445381,0.655626994,0.864452102,0.904704877,0.911209695,0.899926392,0.919064698,0.667308235,0.516096585,0.554804684,0.553697202,0.66033143,0.708435836,121.0413972,0.84518015,0.840571917,0.751038204,0.898844037,0.770251091,0.483960202,0.394941798,0.330217924,0.403968972,0.648390099,0.693852403,0.679713911,0.459299129,0.641561222,0.79002525,0.94710595,0.924202769,0.607636375,0.636811328
310,24.54493241,24.59078673,24.7503457,24.79919671,24.86573087,24.63519359,24.4848147,24.64120338,24.68403447,24.75369268,24.5952678,24.57323337,24.52561986,24.66113731,24.85908953,24.80584014,24.81146337,24.93295044,24.90108352,24.95091052,24.8935101,24.98309586,24.7821498,24.64680661,24.64644273,24.68995807,24.72007606,24.82396337,28.92508569,24.89516985,24.85725119,24.72326651,24.7748128,24.79086048,24.57349909,24.52202847,24.4688904,24.5386973,24.72990991,24.818512,24.78018538,24.59653105,24.75765126,24.79451535,24.88819224,24.9766324,24.72723016,24.72076521
311,0.396999077,0.493556671,0.503707965,0.589800051,0.63844521,0.63893008,0.567636995,0.607600676,0.613492871,0.172108729,0.31517135,0.307645473,0.417011124,0.403343568,0.530069768,0.556766788,0.552399852,0.893520134,0.729947775,0.846593445,0.658828963,0.512603892,0.457465407,0.365800731,0.448465969,0.544591802,0.400184509,0.5097635,0.583397959,0.766325486,0.678838326,0.795941204,0.624262603,0.341529058,0.305480893,0.328685275,0.353946804,0.35167585,0.348282337,0.48612846,0.507190778,0.631424847,0.715881436,0.645293228,0.69882756,0.60044481,0.647758402,0.534108038
312,0.446824851,0.504121827,0.512389297,0.654277501,0.629325336,0.822515652,0.634207933,0.698017981,0.68199079,0.550760766,0.458815027,0.414604453,0.466784643,0.426484499,0.534965702,0.611905045,0.543868943,0.909872105,0.770895979,0.919490791,0.828144199,0.587612381,0.394983907,0.397479851,0.451472685,0.532322282,0.388403123,0.604071617,0.525139446,0.920808651,0.769467121,0.841011489,0.726206532,0.374187739,0.206598949,0.297911199,0.363954739,0.320980275,0.308159188,0.485828572,0.442038056,0.674455396,0.792123452,0.711014399,0.852674276,0.744799269,0.677708442,0.612632704
313,0.457891599,0.479666514,0.497547821,0.634167623,0.650828736,0.75245184,0.57673399,0.62380253,0.578383892,0.282882811,0.423668098,0.39377947,0.44577577,0.393595515,0.519136596,0.568949923,0.563669069,0.901742927,0.668986675,0.844741525,0.714391919,0.55629112,0.471733989,0.438601876,0.474223841,0.511281605,0.379455907,0.54028882,0.587211908,0.899464693,0.698393552,0.812547627,0.595846701,0.328000447,0.310481609,0.373022488,0.38169248,0.320836699,0.314901444,0.470984287,0.480758729,0.639856681,0.651698693,0.674499798,0.734846438,0.582578602,0.612202249,0.543474335
314,0.465022032,0.463563809,0.483829442,0.631408716,0.625664175,0.814016939,0.557245983,0.676843163,0.584347688,0.344247428,0.390344396,0.4265187,0.464132452,0.384520734,0.528273823,0.569197833,0.531155528,0.979432657,0.679262279,0.856248204,0.729043295,0.504462666,0.386955507,0.406100445,0.467363726,0.486036445,0.363936658,0.576564947,0.539275747,0.922304499,0.732397043,0.830159266,0.616102944,0.32302313,0.225992336,0.328384117,0.382921398,0.311846685,0.321410903,0.465967806,0.450273707,0.663268159,0.694752518,0.73336164,0.758138196,0.611699593,0.580833209,0.585935655
315,0.476489807,0.513786462,0.580893122,0.61206189,0.674099936,0.777880576,0.566831114,0.580560845,0.547477397,0.329340086,0.455944057,0.410730536,0.524694598,0.445899187,0.595387278,0.610782819,0.569903164,0.922257967,0.751109697,0.944521092,0.718325307,0.5241189,0.457597924,0.416739151,0.515342517,0.553780649,0.428657166,0.594812656,0.581744575,0.818262005,0.737587649,0.807664055,0.598483265,0.33586501,0.287979472,0.320299373,0.425558939,0.349402383,0.393599244,0.491151865,0.512970903,0.697537091,0.792656598,0.686138975,0.691260669,0.637301643,0.683896549,0.647232006
316,0.567337237,0.559134753,0.508438251,0.738861896,0.71038536,0.682851837,0.450701293,0.630426046,0.499048591,0.464849206,0.449314266,0.5032719,0.51789254,0.52828267,0.508057683,0.739212537,0.611748447,0.747328869,0.575999282,0.888352079,0.784591902,0.678544761,0.377868595,0.473589038,0.523988743,0.532815947,0.311943512,0.640252505,0.504024648,0.74941002,0.551237445,0.830293196,0.854769031,0.722589757,0.524133551,0.628025377,0.517261849,0.471194356,0.358145044,0.614956915,0.572490426,0.621711347,0.689357347,0.841375045,0.850746772,0.823341303,0.518808033,0.673387985
317,0.561892199,0.549354942,0.484280289,0.708839945,0.654661316,0.774421831,0.485131585,0.587026842,0.487486663,0.395489306,0.384792532,0.443138937,0.469860265,0.493469507,0.487930905,0.655502634,0.539165598,0.81473028,0.559156274,0.895499651,0.848004875,0.614593022,0.374487986,0.49189325,0.528545933,0.529456709,0.349606156,0.629458694,0.491698551,0.757689635,0.629913688,0.908199612,0.826352194,0.616825327,0.496163163,0.55721327,0.509743431,0.443795883,0.327365877,0.576686769,0.515420922,0.701632012,0.705984074,0.89791505,0.859936569,0.720443719,0.39916119,0.559452758
318,0.480343862,0.504121582,0.472219574,0.665956954,0.609362137,0.719349029,0.396514403,0.45224439,0.425733638,0.375340585,0.280356718,0.339742854,0.373178551,0.419036598,0.431081319,0.549116366,0.465732365,0.736147439,0.503803808,0.861838751,0.802111589,0.5901242,0.407830181,0.468215971,0.44904386,0.476266816,0.33004437,0.555326267,0.450107817,0.703704757,0.512235978,0.828832985,0.755380094,0.520542214,0.473191072,0.500408874,0.456215307,0.383573128,0.282518688,0.492222349,0.474358253,0.699420595,0.700242077,0.913290977,0.754497231,0.672484501,0.420740694,0.527612522
319,0.412482299,0.447248114,0.432618535,0.616724158,0.618183252,0.657728149,0.407682019,0.42494561,0.391001907,0.356343218,0.350238965,0.366480845,0.335405248,0.368592759,0.387911804,0.531204059,0.481505883,0.726377645,0.545019126,0.817500019,0.823273444,0.565819174,0.437926375,0.499359159,0.429689221,0.441180169,0.331707848,0.559770111,0.508988442,0.674037828,0.67895473,0.834011153,0.740182385,0.520723521,0.475674696,0.498021941,0.425288051,0.387675254,0.282734357,0.464654897,0.488858676,0.639350813,0.691053617,0.821038162,0.826572777,0.727762804,0.527599425,0.578286171
320,0.482633515,0.448076939,0.443844564,0.649456456,0.561496456,0.657599835,0.457829785,0.34839774,0.384973811,0.340071201,0.33691414,0.350484185,0.420415143,0.386272093,0.422862892,0.551889854,0.482034957,0.723192711,0.584061722,0.774273832,0.793029517,0.592260588,0.437154345,0.421793197,0.488036368,0.435515897,0.335645189,0.553969286,0.454018298,0.642548662,0.70216266,0.769072198,0.762606024,0.511484902,0.415711914,0.408965445,0.501786943,0.329464803,0.262573961,0.465402795,0.432596786,0.611756852,0.719960323,0.801097122,0.844584192,0.744732719,0.489850234,0.511263205
321,10.27903902,10.27784598,10.27637028,10.44157227,10.36802183,10.47845133,10.24904681,10.36628359,10.30158234,10.24000364,10.19663582,10.19942448,10.20664789,10.22798667,10.24509472,10.39568843,10.25951872,10.54363786,10.2895632,10.61641092,10.55800115,10.32596829,10.18709503,10.22899483,10.23239977,10.24838858,10.14058533,10.36508786,10.24463513,10.45509283,10.43171576,10.62127775,10.54659304,10.35541668,10.37259317,10.30551817,10.24353957,10.21802987,10.13462604,10.32279544,10.2670061,10.46922204,10.46460636,10.57761732,10.49606103,10.39182062,10.21248874,10.24402906
322,10.16880854,10.11729954,10.1841881,10.24772912,10.26748284,10.22943891,10.16334063,10.00477271,10.15480105,10.17359164,10.07933611,9.959701654,10.01419982,10.01631888,10.21637427,10.20228935,10.04071291,10.27095538,10.21084189,10.38828687,10.35025579,10.16275577,10.01646219,9.951331643,10.07433265,10.09178984,9.990911899,10.16429805,10.14901022,10.26123088,10.29497824,10.40756108,10.27898324,10.12641614,9.939755284,9.930518133,10.016465,10.00285413,10.05502846,10.07463618,10.15206017,10.27617657,10.43521874,10.42034238,10.17755,10.135549,9.966860412,10.05402391
323,54.23049589,54.27442608,54.36593931,54.4371388,54.4820055,54.52070814,54.43345651,54.40570763,54.34472472,54.35477577,54.1544916,54.23740685,54.2320895,54.2562432,54.47512131,54.45633951,54.38341507,54.60623205,54.48991568,54.38483177,54.46986897,54.28804059,54.11548877,54.20977845,54.32903962,54.31998202,54.3686175,54.48330936,54.44380474,54.56252134,54.56629539,54.49766053,54.41865646,54.26353111,54.13030711,54.23911185,54.17475344,54.17908736,54.33848844,54.35984624,54.4237291,54.55024759,54.49592639,54.44061091,54.41005291,54.38730186,54.16921766,54.3326721
324,13.65312572,13.63514894,13.7376381,13.79699065,13.86697692,13.86857181,13.74649152,13.57791342,13.71454061,13.72898754,13.67622765,13.57863419,13.5843669,13.58052975,13.78520587,13.79556365,13.70621013,13.95165743,13.82170693,13.89107668,13.89652339,13.72091455,13.60997329,13.53552607,13.62952702,13.64452627,13.63579939,14.15145121,13.83971042,13.89909603,13.86290293,13.94996253,13.84942129,13.70378789,13.56687331,13.53518198,13.54472115,13.56128066,13.64525657,13.66851983,13.75925384,13.88071975,13.90240794,13.90890646,13.76514467,13.67771968,13.56472029,13.5981797
325,49.49828842,48.89179854,48.94194388,48.99099554,49.040752,49.05291379,48.90745601,48.83537521,48.86788809,49.14264884,50.49441154,49.60586054,49.43721781,48.82504591,48.9460553,48.96009763,48.90732791,49.08306523,48.92205379,49.08691866,49.07778106,49.45223165,50.19863332,49.3473793,49.49363667,49.41491556,48.82019197,49.21712991,50.0293768,48.97989842,48.98886004,49.14075426,49.01289801,49.42058133,49.87331253,49.07961197,49.15767388,49.05999493,49.1104737,49.14393969,49.22474124,49.01998898,49.3550885,49.30046743,49.3738445,49.61095421,49.5742424,49.35963925
326,35.08142783,35.0878229,35.16708525,35.24783213,35.30627899,35.32820781,35.28203045,35.12348365,35.08816464,35.10841804,34.96225011,34.94141002,35.03736373,35.05594462,35.28462391,35.29516757,35.24861242,35.42650912,35.3405287,35.22619202,35.28670377,35.17802561,35.05035215,34.99700943,35.12614845,35.10634502,35.11209642,35.27880929,35.28771393,35.3669609,35.39352153,35.36306832,35.17448429,35.06401913,34.897752,34.90541532,34.94100309,34.96257768,35.08930413,35.13629604,35.22195135,35.34575831,35.34476658,35.26219874,35.16641529,35.10870679,34.96057332,35.05539737
327,0.479127875,0.479085122,0.462106061,0.628838493,0.717943697,0.599898206,0.342940273,0.434334106,0.396579672,0.530808846,0.492599351,0.284112553,0.455622565,0.516324124,0.525190436,0.643390417,0.69919382,1.014282515,0.749048804,0.851563932,0.658809414,0.649733445,0.499504777,0.430066731,0.586378747,0.587554296,0.461692553,0.609701073,0.742388622,0.65044515,0.527375206,0.682824931,0.717399338,0.659267719,0.401230042,0.279802999,0.39141831,0.406683872,0.358635293,0.611731488,0.682577622,0.588559517,0.595016579,0.59146174,0.767779407,0.800139871,0.662330207,0.513987668
328,8.44441167,8.437203173,8.469522491,8.560608554,8.663152945,8.620088923,8.373976995,8.331050354,8.419761831,8.39846027,8.382592832,8.276908691,8.3777153,8.38148089,8.497734622,8.521556035,8.650357934,8.964183645,8.689132026,8.725578092,8.503605015,8.546783997,8.499728303,8.444438909,8.57142281,8.524402443,8.419283119,9.199158492,8.688191575,8.656845697,8.517293168,8.590980501,8.515455722,8.438775813,9.153954954,8.337305241,8.40274663,8.379364981,8.367181494,8.544433632,8.619416142,8.595425542,8.528414671,8.498046563,8.675471979,8.605445008,8.538933923,8.489546223
329,0.441329477,0.472058287,0.428148052,0.599699653,0.716234294,0.551635488,0.384760159,0.457856835,0.395013807,0.574573668,0.471489912,0.287780227,0.436636763,0.476411111,0.516607016,0.602436644,0.705536309,0.987665157,0.824449122,0.845335662,0.612525053,0.621375224,0.459368539,0.41155621,0.579499323,0.604972642,0.424529196,0.55310889,0.725630128,0.687365255,0.608855612,0.742113611,0.716965266,0.658727629,0.358471848,0.29363944,0.387544491,0.417609739,0.330132471,0.587884321,0.675147899,0.570193232,0.630454642,0.5569799,0.806992817,0.787815413,0.64166517,0.481790961
330,0.477525214,0.477155706,0.491708211,0.657260939,0.641139898,0.751560388,0.583192026,0.658091957,0.566366065,0.351484721,0.438565826,0.437874527,0.477453959,0.40091613,0.523783215,0.590777948,0.565058777,0.868722709,0.68294358,0.851409964,0.71653468,0.539918076,0.501963121,0.451745336,0.494127172,0.500369624,0.385737755,2.682217044,0.56976257,0.925119129,0.656755927,0.758358989,0.555093186,0.317310305,0.275961599,0.300146566,0.39247687,0.300038541,0.273852661,0.45671829,0.459494398,0.648892228,0.637439434,0.686340597,0.815948452,0.618599329,0.601328233,0.567377152
