fid,2021-01_lst,2021-02_lst,2021-03_lst,2021-04_lst,2021-05_lst,2021-06_lst,2021-07_lst,2021-08_lst,2021-09_lst,2021-10_lst,2021-11_lst,2021-12_lst,2022-01_lst,2022-02_lst,2022-03_lst,2022-04_lst,2022-05_lst,2022-06_lst,2022-07_lst,2022-08_lst,2022-09_lst,2022-10_lst,2022-11_lst,2022-12_lst,2023-01_lst,2023-02_lst,2023-03_lst,2023-04_lst,2023-05_lst,2023-06_lst,2023-07_lst,2023-08_lst,2023-09_lst,2023-10_lst,2023-11_lst,2023-12_lst,2024-01_lst,2024-02_lst,2024-03_lst,2024-04_lst,2024-05_lst,2024-06_lst,2024-07_lst,2024-08_lst,2024-09_lst,2024-10_lst,2024-11_lst,2024-12_lst
294,35.14677366,34.2082454,36.54953788,35.82476763,36.02075155,35.89274763,34.96925712,33.17422451,35.74444014,39.42322433,38.69435743,37.74617224,35.32155384,35.36486664,33.97851821,37.70896148,37.5139399,36.49006984,37.16585837,32.02293825,32.95729425,38.21448198,37.13028933,35.93430948,33.0195425,33.42089825,37.43008818,37.27787142,37.87444962,37.38572496,32.84749489,32.62269457,33.53195575,35.21958576,37.13931263,34.76348922,31.66723873,34.90729758,34.37204238,35.70517333,35.00285333,33.90413714,31.24257376,32.44707401,32.49939738,35.49891741,35.91926998,31.38801728
295,37.97260343,38.57877497,40.61505745,41.07476258,40.01616374,39.08323576,42.5516618,34.03122192,38.00921075,41.67691336,41.14423321,39.62861124,37.53870879,38.55786791,38.28823582,42.85166023,41.73360338,38.305885,38.51682657,37.27340155,32.24365874,38.9167161,38.91127282,37.64364058,36.07190707,37.60024231,41.80525034,42.22861537,41.78032001,39.71943629,35.26747462,33.33589854,34.29492742,36.05810969,39.31500681,37.69226119,33.95708518,39.16197319,39.28195887,39.93403101,38.68796447,35.69785679,34.17111648,32.08037722,32.70952755,37.17608773,36.94237981,33.47878673
296,37.27031418,37.90122185,39.89546863,39.99131546,39.93150375,38.4216811,36.36952164,33.97470387,35.47329763,39.40523293,39.4917666,39.19366097,36.85694834,38.53117634,37.96558385,42.6218498,41.202622,39.51714851,36.8181036,33.90760662,33.98178456,38.65216776,38.2894354,37.79876288,35.60360789,36.27978942,42.01965611,40.82967502,41.20602539,41.19445519,32.42910464,33.32657095,32.7330206,35.72187006,37.77569285,37.5081837,33.68287864,37.56843439,37.21281907,38.9444533,37.33092902,37.14970217,31.66521659,31.71440082,31.78863862,36.07108665,36.31989572,32.67209523
297,38.53628782,38.78523542,41.43956458,41.94848856,38.31506863,39.32126199,43.71379926,35.20994092,40.72154834,42.67055203,41.37510111,39.05100074,37.80821107,38.44656974,39.39285756,43.15043395,42.65270701,38.85697565,37.55281328,,34.01963838,38.70085166,39.10380074,37.55322657,35.49461402,37.9440428,41.91206052,43.36152177,42.5916679,41.30135941,35.86056827,34.73868487,34.85137269,37.58429963,40.04479262,37.50153948,33.36161624,39.30392177,39.5327572,40.1254214,39.00639262,35.99003838,34.93460812,32.83724626,34.13543173,37.78855351,36.99782878,33.26129742
298,38.55836484,39.44459745,41.85126106,42.48857013,38.84275954,40.04991771,44.67323431,33.88722741,39.08134839,42.60082866,42.8349896,40.93834941,38.25532882,38.61348151,39.07855864,43.66352138,43.10853504,39.87089438,39.48354358,41.58133884,33.53295135,39.25736105,39.94545141,38.43989852,37.29711292,38.14940332,43.16256514,44.42974035,43.09115259,40.95652252,35.59760969,34.45906624,34.17364489,39.17886109,41.04385874,38.59336524,34.46208973,39.79510315,39.97324465,40.59403124,39.36218244,37.35832763,35.60538175,33.54305326,33.31903583,37.64903299,37.59633235,33.72507023
299,39.05537731,39.51599563,41.2134627,42.56691227,38.70611606,39.82478938,46.45501236,34.79034736,40.78700427,43.06247573,42.29490858,40.43812801,37.86208989,37.39806177,38.55582913,43.43576927,43.09844911,39.49994112,40.28167087,40.87127061,33.6410592,39.97054082,40.29284328,38.45874723,37.35643898,38.47752219,42.61518056,44.49162969,42.8437529,40.87640944,36.358483,36.54020634,35.05782207,37.60697629,41.05049079,38.53093883,34.61357507,39.35193797,40.14798187,40.36837409,39.47947252,36.56851215,35.2905675,34.05086531,34.23249362,37.87768361,37.79728008,34.40776124
300,38.82674466,39.13804054,41.59940722,43.22647055,39.19988111,40.99863946,41.29522726,33.44461256,40.76381869,43.43123101,42.89884187,40.80027888,39.10839623,38.03088906,39.05063015,44.18997845,43.31861929,39.66697815,38.45915911,40.06313929,33.87421266,38.60898328,39.80337216,38.55170546,36.39367604,38.23917414,42.88307124,44.85370588,43.58186234,41.97538412,35.04541142,37.31469775,33.96948535,37.94741363,40.86744044,38.25265945,34.97649728,39.15647366,40.54855097,40.82137504,39.53967733,36.82136606,34.99147817,34.25172424,35.07090716,36.85065405,37.87955326,34.96772933
301,39.2403352,39.21659659,43.3173755,43.70256141,40.37330542,36.06269302,27.98967676,26.93733542,28.95246263,29.90841456,32.97999857,36.7103593,37.94585793,38.43752218,40.74478779,44.09513621,41.3611219,33.47896077,25.36329909,26.38064694,29.28034408,28.48244481,31.37396071,33.3397263,36.33635442,40.86099502,42.14280077,45.42945725,41.95661395,41.22095511,29.78916326,26.40482034,28.00729186,29.69157912,31.88263209,34.97324097,34.50742549,38.9539203,41.01216385,40.0683852,39.75940442,37.00099283,26.88997831,26.36037732,26.91176391,29.77635824,30.36610862,32.79137144
302,38.52324091,39.82652881,43.86846944,44.3901494,40.62169932,39.06138685,29.43048006,29.24521644,30.05117499,31.14380268,36.46949385,38.13189436,39.10657676,38.72333711,41.54082817,46.54377155,44.49297682,32.6864969,25.97004627,28.07857493,30.0904986,29.75771532,34.28197986,36.1433625,37.15616315,41.12847554,43.27797834,46.93621587,43.11628423,42.44060664,32.94401184,28.65400076,28.4846484,33.04251168,36.01121222,37.55218997,36.80750891,40.39621653,42.52852764,43.81747038,43.00153166,38.01666002,30.78208252,29.0359162,27.07499163,31.42774616,33.07184583,34.59669565
303,40.20764004,41.17091735,45.05989602,45.77645504,41.78041144,38.659827,31.35690918,29.70924342,30.12889147,31.66196678,38.1358336,39.4297271,41.00596063,39.76547417,42.77110645,47.59337002,46.06823598,35.40733678,26.81202394,28.92673712,29.99638795,31.68935879,37.28517389,38.35541423,38.25150061,40.90616654,44.36472235,48.24441683,44.61682067,43.44004949,34.02242989,33.69350045,29.77789973,34.25035788,38.3819728,39.02245056,38.35053496,41.61268705,45.10061832,44.92189836,45.10803353,39.94664526,31.51485173,29.18122781,27.34448508,32.93055322,35.49745905,36.10959226
304,41.21898778,40.25684567,43.81742091,48.81879229,41.84269291,43.27722883,36.39319968,33.75170257,33.55429108,39.72036064,44.28543004,40.48893588,39.9374638,40.55294028,43.04514057,49.08095587,46.5620576,37.99848748,37.96865851,31.04769652,31.60434022,33.60128976,38.49969753,39.5833154,38.1965044,40.80472655,45.03779315,48.21487812,45.90823069,45.69929796,37.34269028,32.21435109,31.5531022,34.67773062,40.30470916,39.99368759,37.22834928,41.71280995,42.03653354,43.61430564,42.84852965,40.35868622,31.03805661,30.91992705,29.75514728,35.52032548,37.95519398,35.46857407
305,40.64887288,39.95401376,43.53560564,47.73725461,41.50752485,40.52134986,36.00309875,32.52984224,31.5453567,35.12933553,40.52403764,40.773,40.33079912,40.33879137,42.92578834,48.04265032,46.00773548,36.44723058,37.82582626,27.56328113,31.20627485,32.22877626,37.2075006,38.82366584,38.06646754,40.58041567,44.15733579,47.75583843,46.68249933,45.77193812,35.90988665,31.2677438,31.50214918,32.78327781,39.21115318,39.69522568,37.36994633,40.90480199,41.33082168,42.94771353,42.13492955,39.72050232,29.19851949,27.92448325,29.52072102,34.35172378,36.83488239,35.70434224
306,40.17655768,39.10306348,43.05420842,47.26480416,41.48191684,40.67097993,35.86262704,33.47752253,31.48461331,34.85353065,40.84407913,40.63778186,39.62394174,40.03816867,42.18090242,47.33567969,45.27732818,36.71008713,37.16569271,27.82381969,30.98690799,34.64864118,38.22254283,38.68813146,38.05232776,40.00721328,43.79696842,47.47228865,45.62928575,45.8175569,34.57144934,31.77916498,31.3833366,34.32260608,38.86579276,39.33538653,37.11563018,40.15482638,41.61802739,42.64367239,42.01822837,39.85784716,28.9568942,27.73578996,29.56482199,35.1138458,36.70314101,36.00573376
307,40.86333191,42.13865323,46.56655119,50.95949046,46.27141493,41.62336009,40.24831164,29.45054442,34.07558737,39.75623734,41.28157165,39.43778744,40.00624473,38.66298733,44.27872972,48.39199973,49.02591814,39.39447796,33.57974031,30.92915088,31.39596107,35.65793545,41.17719641,39.63830525,38.11868707,42.00042343,45.23401883,49.76069573,47.52914975,46.79747708,35.64682645,33.08197485,32.03830538,38.03776624,40.94953358,38.44343463,36.670596,41.00171701,45.27691083,45.94751838,44.66203172,44.13034804,34.10013835,28.33418238,29.82297362,37.63063846,38.30944753,33.24371939
308,38.10887759,40.28473083,42.16955195,48.26117385,43.49496742,40.38981484,38.60648646,32.63571494,33.75831181,39.32050406,39.78282889,37.62516745,40.60332495,37.08261173,41.78026174,46.59755744,47.58771631,37.18788319,34.66345982,27.96848668,30.89995085,33.58984913,37.18880215,37.22429421,36.68343696,40.10387816,42.52386216,48.46407704,45.04872443,46.90135215,35.85621785,35.67676192,32.46778946,35.87721454,38.85650131,36.4359664,33.80164476,38.08925477,42.53988227,44.14374786,43.06971883,43.36622814,35.51870042,33.10933506,28.40446108,34.63497885,34.55723283,32.8903429
309,39.8306978,41.27589961,46.30307511,50.0866352,44.83106521,41.44620624,39.30307022,27.75887691,35.22904606,40.22239494,40.83372269,38.83296313,41.25549271,38.31519724,43.16736972,47.1884274,48.33592237,38.31032018,35.78451118,30.27047046,31.91058169,35.4270742,40.84577175,39.25193823,37.46948561,40.91210387,44.15051182,49.24403414,45.93714278,46.83637525,36.19602396,34.37201439,32.40900898,36.94164714,40.26943145,37.95490629,36.39010495,40.16773839,44.76123094,45.50687372,43.21700647,44.11893049,34.25051261,28.11990073,29.54802091,38.00630985,38.03375892,34.27210907
310,38.28284344,40.07434292,43.0924294,48.32934522,44.06857032,40.83145656,38.97201125,32.10489954,35.48068029,40.19492044,40.133822,37.65692155,40.58811024,37.30680118,41.99280444,46.64321027,47.68422224,38.31094827,36.03389989,28.12249525,31.57824678,34.46827944,38.46424146,37.35806359,36.59939026,39.24817438,42.83178164,48.79462533,45.06072221,46.56935393,37.10485699,34.13847564,33.64973214,36.86734517,39.28158501,36.55824654,34.68586784,39.02328815,42.73638545,44.82163621,43.10454023,43.38066013,35.98685884,32.02516077,28.82147031,36.06100973,35.76636057,33.07886132
311,41.04123989,39.49412744,43.1724131,45.68361602,40.46104333,40.72557841,35.95066025,31.62743691,35.38188482,39.20245089,42.6623973,40.96605321,41.5579268,38.89755894,39.856552,45.52394901,44.29370646,38.58765453,37.84276794,33.38767894,33.21719927,37.18047094,39.24153053,40.14995437,38.56540548,38.47965308,44.30802122,45.22691483,44.48807013,41.18851264,31.78487124,33.53751869,33.21445786,36.19265483,40.1211711,39.63405256,36.79329999,40.15731113,40.84565002,42.46393988,40.39164929,39.5881504,34.34146071,40.4673922,33.55837914,35.46125861,37.45059625,34.9666958
312,40.57575467,38.60513794,43.4599091,45.62582723,40.30777255,42.08324093,32.68271479,33.65637325,34.9730236,37.90318292,42.10315012,40.91944658,42.21750496,39.17036607,40.55643232,45.57079086,44.98724531,41.02501609,31.34150098,37.54353856,33.43609975,37.03414086,39.34701695,39.89898123,38.72626066,40.53658044,44.48647808,45.13321898,44.22135892,42.15995847,33.78393216,34.67027822,32.91857284,38.02900794,41.62554615,39.65662682,36.51938151,39.38541267,40.95312235,42.36331817,40.68656871,39.63882658,36.52179699,29.28561056,34.19479558,35.01511598,37.18623403,33.57881689
313,40.30343348,39.73225131,43.1132616,45.40922703,40.37946669,41.28319751,34.43185342,32.82099126,34.72515537,38.48139852,42.03707322,40.766322,41.66036007,38.88413478,39.92726199,45.17428802,44.15993746,39.92396737,,,32.82576675,36.08627792,38.74211012,39.33536997,38.69334376,39.55736784,44.29765566,44.96839211,44.05890755,41.04592193,32.01144062,33.66068402,32.52377957,36.0284766,40.07726083,39.38681977,36.72335036,39.12548689,40.60255758,42.0549497,40.28109769,39.44867936,35.61162284,40.49911392,32.33804312,35.48622257,37.63769625,35.74052496
314,39.9565428,38.73083466,43.17248988,45.37109534,40.18772106,41.57777526,33.13508796,33.28159068,35.00664301,38.13596241,41.46077938,40.58388585,41.84668527,38.72828344,39.93179858,45.11997415,44.36832766,40.29159086,39.7447703,37.17940738,33.05226414,36.35204786,39.0748011,39.69072803,38.42836047,39.28241446,44.03789384,44.8256115,44.14923988,41.96156536,31.99177595,33.94077864,32.74737354,36.78554179,40.66939393,39.28219532,36.66484407,39.51588788,41.29378314,42.04105023,40.45242943,39.29794519,32.12860585,34.93735772,33.20444056,34.92801473,37.16772819,34.66885634
315,40.16432967,39.73556802,42.53676531,45.42633078,39.81171761,40.80432132,35.46866898,31.84629523,35.58155711,38.43583893,41.87402838,39.81967212,41.05945965,38.47602862,39.64292963,45.08035764,43.96472044,39.30946392,35.46571434,35.07401819,34.20139285,39.35690802,39.96813809,39.27258483,37.36599788,39.43361225,43.74459798,44.55490235,43.23391181,41.77898896,34.30542592,35.67692703,33.34054559,37.71874426,40.57440088,38.91630688,35.98094982,39.44409619,40.55452703,42.13377225,40.75157299,38.51260175,33.13027163,33.29045509,33.38597101,35.02328647,36.48786312,32.55680246
316,38.03355332,39.62415112,41.11996174,42.54313725,38.9416308,39.84604495,37.80512673,35.77454328,38.04349593,41.9460067,41.96893352,39.72079388,39.53833094,37.40441894,39.38068867,43.84317073,43.05577236,39.15999522,41.10363462,34.1386568,34.89619321,39.90190818,39.78304639,38.18225729,36.22003826,38.75359158,42.59982783,44.2581253,42.57661406,43.01931612,36.68503587,39.21937351,35.7315495,36.27674319,38.9666571,37.65351028,35.34674797,38.90691057,40.20977044,40.72885222,39.70894309,37.8009517,35.76131994,33.34209469,36.18409374,37.64899091,37.22009565,33.67197991
317,38.16148053,38.73726315,40.54365999,42.11926124,37.965591,39.16211736,43.12637949,34.03286314,38.69884744,41.79341379,42.09026672,39.55740175,38.28489579,36.79728156,38.37417987,43.02644474,42.50990672,38.31342755,41.38525846,34.96457347,33.96589094,39.52811416,40.04384544,38.08446885,35.70125779,37.78427245,41.77807286,43.5664276,42.07258989,41.49553431,35.76252829,38.64718497,34.4205779,35.25797536,38.87576513,37.47122653,35.3630535,39.02548837,40.21834442,40.52954053,39.38018172,36.20653515,33.49353833,34.67197796,35.49552362,37.62389854,37.49523008,33.29608551
318,38.55280374,39.33219939,40.54332159,41.44890444,37.57933744,40.04233392,43.47015224,34.75680025,38.90673094,41.83658388,42.13376068,39.57194986,38.05558093,37.13215321,37.48626838,42.16713688,41.92824296,38.05587246,40.31055459,38.25857188,32.47050615,38.7713212,39.31741229,38.02681737,35.85537968,38.10824405,41.41140897,42.36131243,41.57125398,40.01118775,34.84695399,35.81072076,34.5896445,35.68288993,38.89066256,37.1386575,35.02264458,39.1089958,39.57781798,39.84688719,38.47353253,35.22125298,31.16996501,35.13007623,34.61206344,37.23125698,36.94274445,33.55225459
319,39.35780819,39.15808047,41.02276941,41.19825608,38.92254957,39.54334673,39.45339358,33.98268513,38.04075863,41.5723017,42.25356317,39.85449018,38.42870299,38.38277915,38.40934075,42.4587201,41.80973022,37.97030504,38.54872274,34.52638384,33.02969628,40.04645227,39.34720771,38.2256451,36.50308029,38.29292673,42.05869354,41.84220844,41.5317499,39.88802525,34.58431046,34.85245328,34.37002219,36.45602782,39.56542122,37.43184908,35.0787877,39.83980248,40.05215182,40.20236262,38.68865911,35.97342567,32.7866427,33.21690777,32.59654584,37.42347164,37.93781201,33.9733637
320,38.55723228,39.05807917,40.77556566,41.75697672,37.78960886,41.16005351,45.1757896,35.26029191,39.27712373,41.56102329,41.36601881,39.60529088,37.88889705,37.12589389,38.16451229,42.77576206,42.48091348,38.79686983,39.78316749,38.84043351,33.39819444,38.77733168,38.93129858,37.91062612,36.2273386,38.05124298,41.95041284,43.23432725,41.36890962,39.95839858,34.68820555,35.32176782,35.10901854,35.38825493,39.47386579,37.7011232,34.48823018,39.47478288,40.29578389,40.1298342,39.23644683,36.32477507,34.7418326,35.65757486,33.85430948,37.31006233,37.16795025,33.83773145
321,37.26276005,36.03217262,38.1688997,38.32221429,35.55645157,37.48744522,39.25807192,33.62131649,36.82258796,41.0553029,40.29454048,37.87094543,36.71278113,36.12491442,35.41056067,39.65299054,40.07758235,36.19516468,39.53152444,33.94200665,33.66468741,39.39620792,38.74246635,37.12278823,34.8902954,36.00861411,40.4046856,39.55487184,39.49028555,38.55646558,34.18704028,36.64413976,35.03911977,35.24136654,37.8733011,35.58064437,34.15381381,37.4156603,37.52332872,38.47378947,36.61072341,34.32092477,32.51809573,33.84161763,35.16012401,36.96401443,36.71410571,32.49527242
322,36.80386915,38.05764742,41.03582047,41.98978628,38.2267451,40.32719887,41.22397444,37.79584054,38.58019003,41.92638928,41.02510264,38.09324622,38.9873938,37.47664338,39.80700972,44.59239055,44.80269459,36.46590806,40.37520877,34.94888983,36.11705011,42.03330997,41.1686342,38.35133337,36.61230577,35.70829765,42.73612426,43.32178882,40.18863388,41.91661063,33.86675634,35.72815827,36.61613679,36.89050146,39.53699712,37.0252364,35.71187191,41.2087808,40.44857977,39.66443387,40.26123935,37.80051214,30.74606333,35.52556898,36.8679295,37.88467489,36.50182848,31.08389661
323,34.99279939,33.45177173,36.41176925,37.79797073,33.97038237,35.24666818,38.05567153,34.34172957,35.51365466,37.30521971,36.63697615,34.66558183,35.43757761,32.97902608,33.43873507,37.67042619,38.59634823,31.65595965,34.26740813,34.58209003,33.84802489,36.82038981,37.53702451,35.07454053,33.7932355,31.66585466,37.63596834,38.80800463,36.70622215,36.99727998,32.17650573,33.18489686,32.85283783,35.64158613,36.13862056,34.5424844,33.74999297,37.53860692,34.47696416,35.38421768,34.8713319,33.33424745,30.52720475,32.83614774,34.20468645,34.14491216,32.71502253,29.70041627
324,34.51590394,35.14958573,37.69197828,38.7871469,35.58916781,37.35943495,39.62795684,36.13548098,35.29467556,37.49861008,37.81034745,35.11801189,35.66371845,35.11750603,36.2665517,41.07369399,42.12758875,34.44804557,36.56146281,33.55278777,33.67375423,38.43543884,37.61857787,35.32846342,33.77946208,33.32091146,39.36362196,40.14294155,37.97589125,39.1146554,33.09050774,33.54241588,34.25223003,34.80093564,36.47942958,34.26389606,33.38845295,38.17730108,37.43791745,38.2835446,38.14565989,36.03097061,31.11162559,33.32986161,35.16097286,35.88268402,34.66972667,29.89379522
