fid,region,departemen,com_arrt_v,commune,arrondisse,shape_leng,shape_area,superficie,censusname,geo1_sn2013,geo2_sn2013,geo3_sn2013,cell,chsurv,yrschool,migrated,emp_cat1,emp_cat2,emp_cat3,empd_cat1,empd_cat2,empd_cat3,empd_cat4,empd_cat5,empd_cat6,empd_cat7,empd_cat8,z_chsurv,z_yrschool,z_migrated,z_emp_cat1,kmg3,kmg4,kmg5,kmg6,kmg7,_merge
474,THIES,MBOUR,SESSENE,NGUENIENE,SESSENE,1.1081346,.030374974,362.66064,"sessene, joal-fadiouth, thiadiaye",thies,m'bour,"sessene, joal-fadiouth, thiadiaye",.78320467,4.1859407,2.5417392,.23179325,.26389983,.09391769,.64218247,.20341486,.21021868,.002992196,.071821243,.12251078,.28169557,.0043726186,.013766107,1.1806405,.29803252,-.67037261,-.14144598,1,4,2,2,6,Matched (3)
477,THIES,MBOUR,SESSENE,THIADIAYE,SESSENE,.17550617,.0010631414,12.684628,"sessene, joal-fadiouth, thiadiaye",thies,m'bour,"sessene, joal-fadiouth, thiadiaye",.78320467,4.1859407,2.5417392,.23179325,.26389983,.09391769,.64218247,.20341486,.21021868,.002992196,.071821243,.12251078,.28169557,.0043726186,.013766107,1.1806405,.29803252,-.67037261,-.14144598,1,4,2,2,6,Matched (3)
194,THIES,MBOUR,JOAL FADHIOUTH,JOAL FADHIOUTH,,.27424449,.001775483,21.204327,"sessene, joal-fadiouth, thiadiaye",thies,m'bour,"sessene, joal-fadiouth, thiadiaye",.78320467,4.1859407,2.5417392,.23179325,.26389983,.09391769,.64218247,.20341486,.21021868,.002992196,.071821243,.12251078,.28169557,.0043726186,.013766107,1.1806405,.29803252,-.67037261,-.14144598,1,4,2,2,6,Matched (3)
476,THIES,MBOUR,SESSENE,SESSENE,SESSENE,.73101795,.012441614,148.42851,"sessene, joal-fadiouth, thiadiaye",thies,m'bour,"sessene, joal-fadiouth, thiadiaye",.78320467,4.1859407,2.5417392,.23179325,.26389983,.09391769,.64218247,.20341486,.21021868,.002992196,.071821243,.12251078,.28169557,.0043726186,.013766107,1.1806405,.29803252,-.67037261,-.14144598,1,4,2,2,6,Matched (3)
482,SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,TANAFF,SIMBANDI BRASSOU,.14741996,.00104408,12.548109,"simbandi brassou, tanaff",sedhiou,goudomp,"simbandi brassou, tanaff",.78617889,3.763025,1.8120673,.22922812,.19792747,.20809014,.5939824,.22764456,.15287037,.002970452,.1577491,.10216513,.25427258,.013530704,.0079504624,-.31122717,-.22131759,-.72581398,-1.1149714,1,1,1,4,7,Matched (3)
480,SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,NIAGHA,SIMBANDI BRASSOU,.71940231,.019017665,228.51709,"simbandi brassou, tanaff",sedhiou,goudomp,"simbandi brassou, tanaff",.78617889,3.763025,1.8120673,.22922812,.19792747,.20809014,.5939824,.22764456,.15287037,.002970452,.1577491,.10216513,.25427258,.013530704,.0079504624,-.31122717,-.22131759,-.72581398,-1.1149714,1,1,1,4,7,Matched (3)
478,SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,BAGHERE,SIMBANDI BRASSOU,.57366455,.0099538919,119.62433,"simbandi brassou, tanaff",sedhiou,goudomp,"simbandi brassou, tanaff",.78617889,3.763025,1.8120673,.22922812,.19792747,.20809014,.5939824,.22764456,.15287037,.002970452,.1577491,.10216513,.25427258,.013530704,.0079504624,-.31122717,-.22131759,-.72581398,-1.1149714,1,1,1,4,7,Matched (3)
481,SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SIMBANDI BRASSOU,SIMBANDI BRASSOU,.5227769,.010358012,124.50533,"simbandi brassou, tanaff",sedhiou,goudomp,"simbandi brassou, tanaff",.78617889,3.763025,1.8120673,.22922812,.19792747,.20809014,.5939824,.22764456,.15287037,.002970452,.1577491,.10216513,.25427258,.013530704,.0079504624,-.31122717,-.22131759,-.72581398,-1.1149714,1,1,1,4,7,Matched (3)
479,SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,DIOUBOUDOU,SIMBANDI BRASSOU,.30650443,.0056174747,67.501656,"simbandi brassou, tanaff",sedhiou,goudomp,"simbandi brassou, tanaff",.78617889,3.763025,1.8120673,.22922812,.19792747,.20809014,.5939824,.22764456,.15287037,.002970452,.1577491,.10216513,.25427258,.013530704,.0079504624,-.31122717,-.22131759,-.72581398,-1.1149714,1,1,1,4,7,Matched (3)
486,THIES,MBOUR,SINDIA,SALY PORTUDAL,SINDIA,.20094413,.0013402081,15.988237,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
485,THIES,MBOUR,SINDIA,NGAPAROU,SINDIA,.11755859,.00057751237,6.8890734,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
484,THIES,MBOUR,SINDIA,SINDIA,SINDIA,1.0050603,.019788789,235.98076,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
488,THIES,MBOUR,SINDIA,MALICOUNDA,SINDIA,.72634089,.015223884,181.66757,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
289,THIES,MBOUR,MBOUR,MBOUR,,.22021119,.0020179502,24.076754,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
487,THIES,MBOUR,SINDIA,DIASS,SINDIA,.61914158,.015668586,186.76463,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
489,THIES,MBOUR,SINDIA,NGUEKHOKH,SINDIA,.17857197,.0020771683,24.772709,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
483,THIES,MBOUR,SINDIA,POPENGUINE,SINDIA,.21631341,.0014110439,16.824947,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
490,THIES,MBOUR,SINDIA,SOMONE,SINDIA,.10656349,.00064979109,7.750421,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",thies,m'bour,"sindia, mbour, guekokh, popoguine, ngaparou, saly portudal, somone",.84050119,3.8917236,3.3586087,.25282922,.29006028,.063896291,.64604342,.19631346,.23311755,.0052696476,.046082944,.12454554,.28745988,.0043425313,.020955833,.14276698,.87944621,-.21571213,.24459241,1,4,2,2,5,Matched (3)
491,ZIGUINCHOR,BIGNONA,SINDIAN,DJIBIDIONE,SINDIAN,.86264145,.034461249,413.42532,sindian,ziguinchor,bignona,sindian,.7909866,3.7543161,3.7392619,.26105094,.18598042,.13988002,.67413956,.22992705,.14321849,.0014589321,.10625888,.089967474,.36497617,.0014589321,.017507184,-.34194866,1.1503793,-.038012255,-1.2912689,1,1,1,4,5,Matched (3)
493,ZIGUINCHOR,BIGNONA,SINDIAN,SINDIAN,SINDIAN,.65631771,.019275323,231.36501,sindian,ziguinchor,bignona,sindian,.7909866,3.7543161,3.7392619,.26105094,.18598042,.13988002,.67413956,.22992705,.14321849,.0014589321,.10625888,.089967474,.36497617,.0014589321,.017507184,-.34194866,1.1503793,-.038012255,-1.2912689,1,1,1,4,5,Matched (3)
492,ZIGUINCHOR,BIGNONA,SINDIAN,OULAMPANE,SINDIAN,1.2157217,.050030317,600.38934,sindian,ziguinchor,bignona,sindian,.7909866,3.7543161,3.7392619,.26105094,.18598042,.13988002,.67413956,.22992705,.14321849,.0014589321,.10625888,.089967474,.36497617,.0014589321,.017507184,-.34194866,1.1503793,-.038012255,-1.2912689,1,1,1,4,5,Matched (3)
494,ZIGUINCHOR,BIGNONA,SINDIAN,SUELLE,SINDIAN,.72808099,.016918106,203.08151,sindian,ziguinchor,bignona,sindian,.7909866,3.7543161,3.7392619,.26105094,.18598042,.13988002,.67413956,.22992705,.14321849,.0014589321,.10625888,.089967474,.36497617,.0014589321,.017507184,-.34194866,1.1503793,-.038012255,-1.2912689,1,1,1,4,5,Matched (3)
497,DIOURBEL,MBACKE,TAIF,TAIF,TAIF,.64463669,.020062545,238.98065,taif,diourbel,m'backe,taif,.83311564,3.982512,.9692117,.26113397,.16295026,.14451115,.69253862,.25117967,.12202046,.0035321712,.10468072,.16601205,.16986533,.0025688519,.018945282,.46302989,-.82122707,-.036217704,-1.631115,1,1,1,4,3,Matched (3)
496,DIOURBEL,MBACKE,TAIF,SADIO,TAIF,.71521682,.024459692,291.38391,taif,diourbel,m'backe,taif,.83311564,3.982512,.9692117,.26113397,.16295026,.14451115,.69253862,.25117967,.12202046,.0035321712,.10468072,.16601205,.16986533,.0025688519,.018945282,.46302989,-.82122707,-.036217704,-1.631115,1,1,1,4,3,Matched (3)
500,FATICK,FATICK,TATTAGUINE,TATTAGUINE,TATTAGUINE,.60290492,.013126297,156.62781,"tattaguine, fatick",fatick,fatick,"tattaguine, fatick",.88304049,4.313561,3.3128083,.23675981,.23501071,.083381213,.68160808,.20793803,.18614304,.0049080853,.061135001,.10999453,.35367066,.0014870259,.02235835,1.6308305,.84684736,-.56302804,-.56775016,1,4,2,2,6,Matched (3)
499,FATICK,FATICK,TATTAGUINE,DIOUROUP,TATTAGUINE,.68754524,.020264348,241.86877,"tattaguine, fatick",fatick,fatick,"tattaguine, fatick",.88304049,4.313561,3.3128083,.23675981,.23501071,.083381213,.68160808,.20793803,.18614304,.0049080853,.061135001,.10999453,.35367066,.0014870259,.02235835,1.6308305,.84684736,-.56302804,-.56775016,1,4,2,2,6,Matched (3)
161,FATICK,FATICK,FATICK,FATICK,,.19555308,.0013218555,15.777235,"tattaguine, fatick",fatick,fatick,"tattaguine, fatick",.88304049,4.313561,3.3128083,.23675981,.23501071,.083381213,.68160808,.20793803,.18614304,.0049080853,.061135001,.10999453,.35367066,.0014870259,.02235835,1.6308305,.84684736,-.56302804,-.56775016,1,4,2,2,6,Matched (3)
498,FATICK,FATICK,TATTAGUINE,DIARRERE,TATTAGUINE,.59964186,.01329283,158.56593,"tattaguine, fatick",fatick,fatick,"tattaguine, fatick",.88304049,4.313561,3.3128083,.23675981,.23501071,.083381213,.68160808,.20793803,.18614304,.0049080853,.061135001,.10999453,.35367066,.0014870259,.02235835,1.6308305,.84684736,-.56302804,-.56775016,1,4,2,2,6,Matched (3)
506,ZIGUINCHOR,BIGNONA,THIONCK ESSYL,THIONCK ESSYL,,.44387019,.0083549833,100.36633,"tendouck, thionck-essyl",ziguinchor,bignona,"tendouck, thionck-essyl",.8948679,4.2255445,4.6847353,.23151851,.20266868,.075104527,.7222268,.19461331,.16322666,.0045385482,.055949636,.090159789,.43196279,.00050022808,.013371613,1.3203455,1.8233279,-.67631084,-1.0450075,1,4,2,2,6,Matched (3)
502,ZIGUINCHOR,BIGNONA,TENDOUCK,BALINGHORE,TENDOUCK,.51078385,.0082858214,99.536652,"tendouck, thionck-essyl",ziguinchor,bignona,"tendouck, thionck-essyl",.8948679,4.2255445,4.6847353,.23151851,.20266868,.075104527,.7222268,.19461331,.16322666,.0045385482,.055949636,.090159789,.43196279,.00050022808,.013371613,1.3203455,1.8233279,-.67631084,-1.0450075,1,4,2,2,6,Matched (3)
504,ZIGUINCHOR,BIGNONA,TENDOUCK,MANGAGOULACK,TENDOUCK,.9770577,.033297725,400.16217,"tendouck, thionck-essyl",ziguinchor,bignona,"tendouck, thionck-essyl",.8948679,4.2255445,4.6847353,.23151851,.20266868,.075104527,.7222268,.19461331,.16322666,.0045385482,.055949636,.090159789,.43196279,.00050022808,.013371613,1.3203455,1.8233279,-.67631084,-1.0450075,1,4,2,2,6,Matched (3)
501,ZIGUINCHOR,BIGNONA,TENDOUCK,KARTIACK,TENDOUCK,.47172037,.0076964227,92.417122,"tendouck, thionck-essyl",ziguinchor,bignona,"tendouck, thionck-essyl",.8948679,4.2255445,4.6847353,.23151851,.20266868,.075104527,.7222268,.19461331,.16322666,.0045385482,.055949636,.090159789,.43196279,.00050022808,.013371613,1.3203455,1.8233279,-.67631084,-1.0450075,1,4,2,2,6,Matched (3)
505,ZIGUINCHOR,BIGNONA,TENDOUCK,MLOMP,TENDOUCK,.57366282,.0080096638,96.202415,"tendouck, thionck-essyl",ziguinchor,bignona,"tendouck, thionck-essyl",.8948679,4.2255445,4.6847353,.23151851,.20266868,.075104527,.7222268,.19461331,.16322666,.0045385482,.055949636,.090159789,.43196279,.00050022808,.013371613,1.3203455,1.8233279,-.67631084,-1.0450075,1,4,2,2,6,Matched (3)
503,ZIGUINCHOR,BIGNONA,TENDOUCK,DIEGOUNE,TENDOUCK,.45685312,.010412239,125.04891,"tendouck, thionck-essyl",ziguinchor,bignona,"tendouck, thionck-essyl",.8948679,4.2255445,4.6847353,.23151851,.20266868,.075104527,.7222268,.19461331,.16322666,.0045385482,.055949636,.090159789,.43196279,.00050022808,.013371613,1.3203455,1.8233279,-.67631084,-1.0450075,1,4,2,2,6,Matched (3)
510,ZIGUINCHOR,BIGNONA,TENGHORI,TENGHORI,TENGHORI,.83450526,.021346549,256.35861,"tenghory, bignona",ziguinchor,bignona,"tenghory, bignona",.82220715,3.8659999,4.4464641,.20462774,.18450424,.08965341,.72584236,.17781611,.15169641,.0043876688,.06932392,.10665243,.41217998,.0009525746,.021407025,.052024666,1.6537364,-1.2575139,-1.3130523,1,4,2,4,5,Matched (3)
507,ZIGUINCHOR,BIGNONA,TENGHORI,COUBALAN,TENGHORI,.8970499,.026051246,313.05188,"tenghory, bignona",ziguinchor,bignona,"tenghory, bignona",.82220715,3.8659999,4.4464641,.20462774,.18450424,.08965341,.72584236,.17781611,.15169641,.0043876688,.06932392,.10665243,.41217998,.0009525746,.021407025,.052024666,1.6537364,-1.2575139,-1.3130523,1,4,2,4,5,Matched (3)
54,ZIGUINCHOR,BIGNONA,BIGNONA,BIGNONA,,.11067845,.00059817161,7.1845565,"tenghory, bignona",ziguinchor,bignona,"tenghory, bignona",.82220715,3.8659999,4.4464641,.20462774,.18450424,.08965341,.72584236,.17781611,.15169641,.0043876688,.06932392,.10665243,.41217998,.0009525746,.021407025,.052024666,1.6537364,-1.2575139,-1.3130523,1,4,2,4,5,Matched (3)
508,ZIGUINCHOR,BIGNONA,TENGHORI,NIAMONE,TENGHORI,.82298547,.022163333,266.31952,"tenghory, bignona",ziguinchor,bignona,"tenghory, bignona",.82220715,3.8659999,4.4464641,.20462774,.18450424,.08965341,.72584236,.17781611,.15169641,.0043876688,.06932392,.10665243,.41217998,.0009525746,.021407025,.052024666,1.6537364,-1.2575139,-1.3130523,1,4,2,4,5,Matched (3)
509,ZIGUINCHOR,BIGNONA,TENGHORI,OUONCK,TENGHORI,.60075212,.020154305,242.08974,"tenghory, bignona",ziguinchor,bignona,"tenghory, bignona",.82220715,3.8659999,4.4464641,.20462774,.18450424,.08965341,.72584236,.17781611,.15169641,.0043876688,.06932392,.10665243,.41217998,.0009525746,.021407025,.052024666,1.6537364,-1.2575139,-1.3130523,1,4,2,4,5,Matched (3)
519,THIES,THIES,THIENABA,TOUBA TOUL,THIENABA,.61460584,.01587615,189.07553,"thienaba, khombole",thies,thies,"thienaba, khombole",.80357355,4.1461158,1.7163835,.22182806,.22291422,.098637521,.67844826,.21054065,.17598172,.0024217716,.075448543,.13506421,.27889317,.0031339675,.01440614,1.0401548,-.28942135,-.88575512,-.74625289,1,4,2,2,6,Matched (3)
518,THIES,THIES,THIENABA,THIENABA,THIENABA,.55412066,.012417019,147.89438,"thienaba, khombole",thies,thies,"thienaba, khombole",.80357355,4.1461158,1.7163835,.22182806,.22291422,.098637521,.67844826,.21054065,.17598172,.0024217716,.075448543,.13506421,.27889317,.0031339675,.01440614,1.0401548,-.28942135,-.88575512,-.74625289,1,4,2,2,6,Matched (3)
516,THIES,THIES,THIENABA,NDIEYENE SIRAKH,THIENABA,.49568313,.0079440232,94.660889,"thienaba, khombole",thies,thies,"thienaba, khombole",.80357355,4.1461158,1.7163835,.22182806,.22291422,.098637521,.67844826,.21054065,.17598172,.0024217716,.075448543,.13506421,.27889317,.0031339675,.01440614,1.0401548,-.28942135,-.88575512,-.74625289,1,4,2,2,6,Matched (3)
517,THIES,THIES,THIENABA,NGOUDIANE,THIENABA,.36213341,.0069821379,83.19738,"thienaba, khombole",thies,thies,"thienaba, khombole",.80357355,4.1461158,1.7163835,.22182806,.22291422,.098637521,.67844826,.21054065,.17598172,.0024217716,.075448543,.13506421,.27889317,.0031339675,.01440614,1.0401548,-.28942135,-.88575512,-.74625289,1,4,2,2,6,Matched (3)
232,THIES,THIES,KHOMBOLE,KHOMBOLE,,.092593782,.00038009128,4.5280452,"thienaba, khombole",thies,thies,"thienaba, khombole",.80357355,4.1461158,1.7163835,.22182806,.22291422,.098637521,.67844826,.21054065,.17598172,.0024217716,.075448543,.13506421,.27889317,.0031339675,.01440614,1.0401548,-.28942135,-.88575512,-.74625289,1,4,2,2,6,Matched (3)
521,THIES,THIES,VILLE DE THIES,THIES OUEST,THIES SUD,.16677943,.0010683156,12.725984,thies nord,thies,thies,thies nord,.88604748,3.7608578,4.2880797,.37848392,.28615862,.060134783,.65370661,.21920905,.22343007,.0054643224,.041488376,.12497108,.28080547,.0076905279,.023375157,-.31887221,1.541005,2.5001228,.18701731,3,3,5,3,2,Matched (3)
520,THIES,THIES,VILLE DE THIES,THIES NORD,THIES NORD,.31420732,.0048753824,58.065849,thies nord,thies,thies,thies nord,.88604748,3.7608578,4.2880797,.37848392,.28615862,.060134783,.65370661,.21920905,.22343007,.0054643224,.041488376,.12497108,.28080547,.0076905279,.023375157,-.31887221,1.541005,2.5001228,.18701731,3,3,5,3,2,Matched (3)
522,THIES,THIES,VILLE DE THIES,THIES EST,THIES SUD,.22289054,.0012268865,14.615153,thies nord,thies,thies,thies nord,.88604748,3.7608578,4.2880797,.37848392,.28615862,.060134783,.65370661,.21920905,.22343007,.0054643224,.041488376,.12497108,.28080547,.0076905279,.023375157,-.31887221,1.541005,2.5001228,.18701731,3,3,5,3,2,Matched (3)
523,SAINT LOUIS,PODOR,THILE BOUBACAR,NIANDANE,THILE BOUBACAR,.24107213,.0022941448,27.093401,thille boubacar,saint louis,podor,thille boubacar,.82483685,4.1631265,1.3377401,.24973761,.2595188,.12917542,.61130577,.26129869,.19170688,.0017255344,.09369652,.15201959,.18877347,.0010353207,.014839596,1.1001613,-.55892396,-.28253275,-.20609495,1,4,2,2,3,Matched (3)
524,SAINT LOUIS,PODOR,THILE BOUBACAR,FANAYE,THILE BOUBACAR,2.1435342,.1345468,1591.4414,thille boubacar,saint louis,podor,thille boubacar,.82483685,4.1631265,1.3377401,.24973761,.2595188,.12917542,.61130577,.26129869,.19170688,.0017255344,.09369652,.15201959,.18877347,.0010353207,.014839596,1.1001613,-.55892396,-.28253275,-.20609495,1,4,2,2,3,Matched (3)
525,SAINT LOUIS,PODOR,THILE BOUBACAR,NDIAYENE PEINDAO,THILE BOUBACAR,2.1248963,.13527416,1599.7108,thille boubacar,saint louis,podor,thille boubacar,.82483685,4.1631265,1.3377401,.24973761,.2595188,.12917542,.61130577,.26129869,.19170688,.0017255344,.09369652,.15201959,.18877347,.0010353207,.014839596,1.1001613,-.55892396,-.28253275,-.20609495,1,4,2,2,3,Matched (3)
526,FATICK,FOUNDIOUGNE,TOUBACOUTA,KARANG POSTE,,.13687634,.00089572306,10.724162,"toubacouta, sokone, karang poste",fatick,foundiougne,"toubacouta, sokone, karang poste",.84525001,4.3259592,2.0876904,.25094533,.28406957,.076669171,.63926125,.24743786,.21378,.0023606238,.05533769,.13110465,.27346572,.0046654493,.016562026,1.6745663,-.025140561,-.25642964,.15619005,1,4,2,2,6,Matched (3)
495,FATICK,FOUNDIOUGNE,SOKONE,SOKONE,,.15151574,.00068377861,8.1771183,"toubacouta, sokone, karang poste",fatick,foundiougne,"toubacouta, sokone, karang poste",.84525001,4.3259592,2.0876904,.25094533,.28406957,.076669171,.63926125,.24743786,.21378,.0023606238,.05533769,.13110465,.27346572,.0046654493,.016562026,1.6745663,-.025140561,-.25642964,.15619005,1,4,2,2,6,Matched (3)
527,FATICK,FOUNDIOUGNE,TOUBACOUTA,KEUR SALOUM DIANE,TOUBACOUTA,.84060079,.024242446,290.11157,"toubacouta, sokone, karang poste",fatick,foundiougne,"toubacouta, sokone, karang poste",.84525001,4.3259592,2.0876904,.25094533,.28406957,.076669171,.63926125,.24743786,.21378,.0023606238,.05533769,.13110465,.27346572,.0046654493,.016562026,1.6745663,-.025140561,-.25642964,.15619005,1,4,2,2,6,Matched (3)
529,FATICK,FOUNDIOUGNE,TOUBACOUTA,NIORO ALASSANE TALL,TOUBACOUTA,.80073071,.016019847,191.64105,"toubacouta, sokone, karang poste",fatick,foundiougne,"toubacouta, sokone, karang poste",.84525001,4.3259592,2.0876904,.25094533,.28406957,.076669171,.63926125,.24743786,.21378,.0023606238,.05533769,.13110465,.27346572,.0046654493,.016562026,1.6745663,-.025140561,-.25642964,.15619005,1,4,2,2,6,Matched (3)
530,FATICK,FOUNDIOUGNE,TOUBACOUTA,TOUBACOUTA,TOUBACOUTA,1.0504535,.059272237,709.23627,"toubacouta, sokone, karang poste",fatick,foundiougne,"toubacouta, sokone, karang poste",.84525001,4.3259592,2.0876904,.25094533,.28406957,.076669171,.63926125,.24743786,.21378,.0023606238,.05533769,.13110465,.27346572,.0046654493,.016562026,1.6745663,-.025140561,-.25642964,.15619005,1,4,2,2,6,Matched (3)
528,FATICK,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBA GUEYE,TOUBACOUTA,.68698758,.019984782,239.22852,"toubacouta, sokone, karang poste",fatick,foundiougne,"toubacouta, sokone, karang poste",.84525001,4.3259592,2.0876904,.25094533,.28406957,.076669171,.63926125,.24743786,.21378,.0023606238,.05533769,.13110465,.27346572,.0046654493,.016562026,1.6745663,-.025140561,-.25642964,.15619005,1,4,2,2,6,Matched (3)
531,MATAM,RANEROU FERLO,RANEROU,RANEROU,,.12498412,.00096314849,11.445847,"velingara, ranerou",matam,ranerou,"velingara, ranerou",.68704611,3.9916582,.57991284,.28848371,.30104396,.22345787,.4754982,.30662513,.20873632,.0030397554,.15190032,.10618757,.082956463,.0081317564,.010726311,.49529386,-1.0983138,.5549053,.40667376,2,2,4,1,1,Matched (3)
